,ENTIDAD,AÃ±o,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
4156,Paimas,2012,SEPTIEMBRE,18.300,25.600,11.200
4157,Sapillica,2012,SEPTIEMBRE,24.400,30.800,18.100
4158,Paita,2012,OCTUBRE,18.600,28.100,9.200
4159,Amotape,2012,OCTUBRE,22.300,30.000,14.600
4160,Colán,2012,OCTUBRE,25.700,31.900,19.400
4161,El Arenal,2012,OCTUBRE,26.500,31.800,21.200
4162,La Huaca,2012,OCTUBRE,23.200,30.600,15.900
4163,Tamarindo,2012,OCTUBRE,28.000,33.200,22.700
4164,Vichayal,2012,OCTUBRE,24.600,29.700,19.500
4165,Chulucanas,2012,OCTUBRE,19.900,28.700,11.200
4166,Buenos Aires,2012,OCTUBRE,17.500,24.300,10.800
4167,Chalaco,2012,OCTUBRE,19.000,28.000,10.000
4168,La Matanza,2012,OCTUBRE,19.700,28.500,10.800
4169,Morropón,2012,OCTUBRE,25.300,31.000,19.600
4170,Salitral,2012,OCTUBRE,17.900,25.700,10.100
4171,San Juan de Bigote,2012,OCTUBRE,20.600,27.800,13.500
4172,Santa Catalina de Mossa,2012,OCTUBRE,15.100,22.900,7.300
4173,Santo Domingo,2012,OCTUBRE,21.200,28.900,13.400
4174,Yamango,2012,OCTUBRE,21.200,28.700,13.800
4175,Huancabamba,2012,OCTUBRE,27.600,33.600,21.700
4176,Canchaque,2012,OCTUBRE,23.600,30.700,16.500
4177,El Carmen de la Frontera,2012,OCTUBRE,25.600,31.200,20.000
4178,Huarmaca,2012,OCTUBRE,17.700,25.200,10.200
4179,Lalaquiz,2012,OCTUBRE,19.400,27.700,11.100
4180,San Miguel de El Faique,2012,OCTUBRE,27.100,32.100,22.100
4181,Sondor,2012,OCTUBRE,23.600,30.500,16.700
4182,Sondorillo,2012,OCTUBRE,27.100,34.300,19.800
4183,Ayabaca,2012,OCTUBRE,24.000,33.100,15.000
4184,Frías,2012,OCTUBRE,26.700,31.300,22.000
4185,Jililí,2012,OCTUBRE,25.600,31.900,19.300
4186,Lagunas,2012,OCTUBRE,15.000,23.900,6.100
4187,Montero,2012,OCTUBRE,23.200,28.400,18.000
4188,Pacaipampa,2012,OCTUBRE,26.100,31.500,20.700
4189,Paimas,2012,OCTUBRE,18.200,27.500,9.000
4190,Sapillica,2012,OCTUBRE,22.800,30.100,15.500
4191,Paita,2012,NOVIEMBRE,15.800,24.400,7.200
4192,Amotape,2012,NOVIEMBRE,17.200,24.300,10.100
4193,Colán,2012,NOVIEMBRE,22.400,28.700,15.800
4194,El Arenal,2012,NOVIEMBRE,23.600,29.500,17.400
4195,La Huaca,2012,NOVIEMBRE,18.500,25.300,11.400
4196,Tamarindo,2012,NOVIEMBRE,26.500,31.800,20.900
4197,Vichayal,2012,NOVIEMBRE,22.600,28.500,16.500
4198,Chulucanas,2012,NOVIEMBRE,15.500,24.000,6.800
4199,Buenos Aires,2012,NOVIEMBRE,15.100,21.300,8.700
4200,Chalaco,2012,NOVIEMBRE,15.900,25.100,6.500
4201,La Matanza,2012,NOVIEMBRE,16.400,24.700,8.000
4202,Morropón,2012,NOVIEMBRE,24.200,30.300,17.700
4203,Salitral,2012,NOVIEMBRE,15.400,22.100,8.500
4204,San Juan de Bigote,2012,NOVIEMBRE,18.800,26.800,10.600
4205,Santa Catalina de Mossa,2012,NOVIEMBRE,12.500,20.000,5.100
4206,Santo Domingo,2012,NOVIEMBRE,18.100,26.000,10.200
4207,Yamango,2012,NOVIEMBRE,19.600,27.500,11.700
4208,Huancabamba,2012,NOVIEMBRE,25.800,32.600,18.700
4209,Canchaque,2012,NOVIEMBRE,19.000,24.500,13.300
4210,El Carmen de la Frontera,2012,NOVIEMBRE,23.000,29.000,16.600
4211,Huarmaca,2012,NOVIEMBRE,15.800,23.100,8.500
4212,Lalaquiz,2012,NOVIEMBRE,16.600,23.600,9.500
4213,San Miguel de El Faique,2012,NOVIEMBRE,24.100,29.700,18.200
4214,Sondor,2012,NOVIEMBRE,20.100,25.600,14.400
4215,Sondorillo,2012,NOVIEMBRE,24.300,32.500,15.900
4216,Ayabaca,2012,NOVIEMBRE,19.900,28.700,10.900
4217,Frías,2012,NOVIEMBRE,24.400,29.800,18.800
4218,Jililí,2012,NOVIEMBRE,21.400,26.900,15.700
4219,Lagunas,2012,NOVIEMBRE,13.100,21.700,4.300
4220,Montero,2012,NOVIEMBRE,20.500,25.100,15.700
4221,Pacaipampa,2012,NOVIEMBRE,22.500,28.800,15.900
4222,Paimas,2012,NOVIEMBRE,15.300,24.200,6.300
4223,Sapillica,2012,NOVIEMBRE,19.400,26.600,12.000
4224,Paita,2012,DICIEMBRE,14.350,24.000,4.700
4225,Amotape,2012,DICIEMBRE,14.000,20.400,7.600
4226,Colán,2012,DICIEMBRE,18.950,25.000,12.900
4227,El Arenal,2012,DICIEMBRE,25.050,31.200,18.900
4228,La Huaca,2012,DICIEMBRE,15.650,23.600,7.700
4229,Tamarindo,2012,DICIEMBRE,25.500,31.800,19.200
4230,Vichayal,2012,DICIEMBRE,23.150,29.800,16.500
4231,Chulucanas,2012,DICIEMBRE,11.750,20.700,2.800
4232,Buenos Aires,2012,DICIEMBRE,15.600,23.300,7.900
4233,Chalaco,2012,DICIEMBRE,13.050,22.700,3.400
4234,La Matanza,2012,DICIEMBRE,15.700,24.900,6.500
4235,Morropón,2012,DICIEMBRE,23.900,30.700,17.100
4236,Salitral,2012,DICIEMBRE,15.250,23.800,6.700
4237,San Juan de Bigote,2012,DICIEMBRE,17.150,25.700,8.600
4238,Santa Catalina de Mossa,2012,DICIEMBRE,13.160,22.100,4.220
4239,Santo Domingo,2012,DICIEMBRE,16.800,25.800,7.800
4240,Yamango,2012,DICIEMBRE,19.600,28.400,10.800
4241,Huancabamba,2012,DICIEMBRE,22.950,30.200,15.700
4242,Canchaque,2012,DICIEMBRE,16.600,24.000,9.200
4243,El Carmen de la Frontera,2012,DICIEMBRE,23.050,29.900,16.200
4244,Huarmaca,2012,DICIEMBRE,16.000,24.300,7.700
4245,Lalaquiz,2012,DICIEMBRE,16.050,24.500,7.600
4246,San Miguel de El Faique,2012,DICIEMBRE,25.100,30.400,19.800
4247,Sondor,2012,DICIEMBRE,19.150,26.000,12.300
4248,Sondorillo,2012,DICIEMBRE,20.450,28.400,12.500
4249,Ayabaca,2012,DICIEMBRE,14.500,23.100,5.900
4250,Frías,2012,DICIEMBRE,25.000,30.300,19.700
4251,Jililí,2012,DICIEMBRE,19.800,26.100,13.500
4252,Lagunas,2012,DICIEMBRE,13.300,22.900,3.700
4253,Montero,2012,DICIEMBRE,20.900,26.200,15.600
4254,Pacaipampa,2012,DICIEMBRE,24.150,30.800,17.500
4255,Paimas,2012,DICIEMBRE,13.450,23.300,3.600
4256,Sapillica,2012,DICIEMBRE,17.400,25.160,9.650
4257,Paita,2012,ANUAL,17.804,26.617,9.100
4258,Amotape,2012,ANUAL,19.892,26.950,12.825
4259,Colán,2012,ANUAL,23.096,29.867,16.483
4260,El Arenal,2012,ANUAL,26.571,32.367,20.825
4261,La Huaca,2012,ANUAL,22.446,29.992,15.283
4262,Tamarindo,2012,ANUAL,25.667,31.608,19.733
4263,Vichayal,2012,ANUAL,24.363,30.217,18.525
4264,Chulucanas,2012,ANUAL,19.296,27.833,10.783
4265,Buenos Aires,2012,ANUAL,16.972,23.383,10.617
4266,Chalaco,2012,ANUAL,18.304,27.450,9.167
4267,La Matanza,2012,ANUAL,19.025,27.208,10.708
4268,Morropón,2012,ANUAL,25.225,31.183,18.742
4269,Salitral,2012,ANUAL,17.671,24.958,10.375
4270,San Juan de Bigote,2012,ANUAL,20.371,28.058,12.708
4271,Santa Catalina de Mossa,2012,ANUAL,14.638,21.858,7.418
4272,Santo Domingo,2012,ANUAL,19.742,27.700,11.808
4273,Yamango,2012,ANUAL,21.450,29.108,13.692
4274,Huancabamba,2012,ANUAL,25.221,32.450,18.292
4275,Canchaque,2012,ANUAL,22.742,29.767,15.708
4276,El Carmen de la Frontera,2012,ANUAL,24.679,30.950,18.408
4277,Huarmaca,2012,ANUAL,17.767,25.033,10.525
4278,Lalaquiz,2012,ANUAL,19.013,26.600,11.458
4279,San Miguel de El Faique,2012,ANUAL,26.750,31.717,21.850
4280,Sondor,2012,ANUAL,22.954,29.650,16.275
4281,Sondorillo,2012,ANUAL,25.088,32.867,17.300
4282,Ayabaca,2012,ANUAL,22.442,31.208,13.633
4283,Frías,2012,ANUAL,26.033,30.967,20.825
4284,Jililí,2012,ANUAL,24.633,30.492,18.783
4285,Lagunas,2012,ANUAL,14.700,23.075,6.417
4286,Montero,2012,ANUAL,22.908,28.083,17.767
4287,Pacaipampa,2012,ANUAL,25.954,32.017,19.908
4288,Paimas,2012,ANUAL,17.288,26.650,8.483
4289,Sapillica,2012,ANUAL,21.867,29.138,14.504
4290,Paita,2013,ENERO,13.388,21.622,5.154
4291,Amotape,2013,ENERO,12.944,18.971,6.918
4292,Colán,2013,ENERO,16.809,23.290,10.327
4293,El Arenal,2013,ENERO,24.556,29.699,19.413
4294,La Huaca,2013,ENERO,13.447,20.442,6.452
4295,Tamarindo,2013,ENERO,24.997,31.304,18.689
4296,Vichayal,2013,ENERO,22.837,28.462,17.212
4297,Chulucanas,2013,ENERO,9.285,17.536,1.034
4298,Buenos Aires,2013,ENERO,15.109,22.014,8.204
4299,Chalaco,2013,ENERO,11.356,20.582,2.129
4300,La Matanza,2013,ENERO,15.695,24.103,7.287
4301,Morropón,2013,ENERO,24.000,30.911,17.088
4302,Salitral,2013,ENERO,14.878,22.591,7.166
4303,San Juan de Bigote,2013,ENERO,16.885,24.118,9.652
4304,Santa Catalina de Mossa,2013,ENERO,12.871,20.758,4.983
4305,Santo Domingo,2013,ENERO,16.956,25.171,8.740
4306,Yamango,2013,ENERO,19.723,28.346,11.100
4307,Huancabamba,2013,ENERO,21.750,29.099,14.402
4308,Canchaque,2013,ENERO,14.640,21.317,7.962
4309,El Carmen de la Frontera,2013,ENERO,22.794,29.117,16.472
4310,Huarmaca,2013,ENERO,15.429,23.207,7.652
4311,Lalaquiz,2013,ENERO,15.855,23.869,7.842
4312,San Miguel de El Faique,2013,ENERO,25.184,29.608,20.760
4313,Sondor,2013,ENERO,17.575,23.869,11.280
4314,Sondorillo,2013,ENERO,18.612,27.502,9.723
4315,Ayabaca,2013,ENERO,12.595,21.209,3.981
4316,Frías,2013,ENERO,23.739,27.745,19.733
4317,Jililí,2013,ENERO,17.657,23.193,12.120
4318,Lagunas,2013,ENERO,13.167,21.723,4.612
4319,Montero,2013,ENERO,19.311,23.830,14.791
4320,Pacaipampa,2013,ENERO,23.499,29.205,17.793
4321,Paimas,2013,ENERO,12.317,20.762,3.872
4322,Sapillica,2013,ENERO,16.000,23.200,8.900
4323,Paita,2013,FEBRERO,15.641,26.451,4.830
4324,Amotape,2013,FEBRERO,13.748,20.682,6.815
4325,Colán,2013,FEBRERO,17.501,24.312,10.691
4326,El Arenal,2013,FEBRERO,26.166,32.523,19.810
4327,La Huaca,2013,FEBRERO,17.262,25.316,9.208
4328,Tamarindo,2013,FEBRERO,24.264,31.595,16.933
4329,Vichayal,2013,FEBRERO,24.357,31.427,17.288
4330,Chulucanas,2013,FEBRERO,11.649,20.975,2.322
4331,Buenos Aires,2013,FEBRERO,17.707,25.864,9.550
4332,Chalaco,2013,FEBRERO,14.131,24.063,4.199
4333,La Matanza,2013,FEBRERO,17.901,28.072,7.730
4334,Morropón,2013,FEBRERO,24.462,31.891,17.033
4335,Salitral,2013,FEBRERO,17.410,26.905,7.914
4336,San Juan de Bigote,2013,FEBRERO,18.821,28.217,9.425
4337,Santa Catalina de Mossa,2013,FEBRERO,14.582,23.668,5.497
4338,Santo Domingo,2013,FEBRERO,18.594,28.585,8.604
4339,Yamango,2013,FEBRERO,21.518,31.330,11.706
4340,Huancabamba,2013,FEBRERO,21.876,30.328,13.423
4341,Canchaque,2013,FEBRERO,18.818,26.698,10.938
4342,El Carmen de la Frontera,2013,FEBRERO,24.317,31.851,16.784
4343,Huarmaca,2013,FEBRERO,17.706,26.597,8.815
4344,Lalaquiz,2013,FEBRERO,18.161,27.844,8.477
4345,San Miguel de El Faique,2013,FEBRERO,25.974,30.937,21.011
4346,Sondor,2013,FEBRERO,21.518,29.237,13.800
4347,Sondorillo,2013,FEBRERO,19.448,29.022,9.875
4348,Ayabaca,2013,FEBRERO,13.852,23.232,4.473
4349,Frías,2013,FEBRERO,25.755,31.282,20.229
4350,Jililí,2013,FEBRERO,22.036,28.647,15.425
4351,Lagunas,2013,FEBRERO,15.047,25.069,5.025
4352,Montero,2013,FEBRERO,22.173,28.091,16.256
4353,Pacaipampa,2013,FEBRERO,25.409,32.277,18.542
4354,Paimas,2013,FEBRERO,14.684,25.186,4.181
4355,Sapillica,2013,FEBRERO,18.200,26.500,9.900
4356,Paita,2013,MARZO,15.800,26.400,5.200
4357,Amotape,2013,MARZO,18.600,26.600,10.300
4358,Colán,2013,MARZO,21.000,28.800,13.200
4359,El Arenal,2013,MARZO,25.800,32.800,18.900
4360,La Huaca,2013,MARZO,19.300,28.400,10.500
4361,Tamarindo,2013,MARZO,24.900,32.400,17.400
4362,Vichayal,2013,MARZO,24.500,31.700,17.400
4363,Chulucanas,2013,MARZO,15.600,25.700,5.500
4364,Buenos Aires,2013,MARZO,16.800,24.100,9.500
4365,Chalaco,2013,MARZO,15.900,26.500,5.200
4366,La Matanza,2013,MARZO,17.500,27.100,8.000
4367,Morropón,2013,MARZO,25.300,32.600,18.100
4368,Salitral,2013,MARZO,16.600,25.400,7.800
4369,San Juan de Bigote,2013,MARZO,19.200,28.000,10.800
4370,Santa Catalina de Mossa,2013,MARZO,15.300,23.900,6.700
4371,Santo Domingo,2013,MARZO,17.200,26.500,7.900
4372,Yamango,2013,MARZO,22.600,31.600,13.600
4373,Huancabamba,2013,MARZO,22.900,32.700,13.100
4374,Canchaque,2013,MARZO,20.000,28.400,11.500
4375,El Carmen de la Frontera,2013,MARZO,24.600,32.000,17.200
4376,Huarmaca,2013,MARZO,17.400,26.000,9.000
4377,Lalaquiz,2013,MARZO,17.100,26.000,8.200
4378,San Miguel de El Faique,2013,MARZO,24.600,30.200,19.000
4379,Sondor,2013,MARZO,21.400,29.900,12.800
4380,Sondorillo,2013,MARZO,22.100,32.700,11.600
4381,Ayabaca,2013,MARZO,19.800,30.100,9.400
4382,Frías,2013,MARZO,25.400,31.500,19.300
4383,Jililí,2013,MARZO,22.100,29.700,14.500
4384,Lagunas,2013,MARZO,14.200,23.300,5.200
4385,Montero,2013,MARZO,21.600,28.000,15.300
4386,Pacaipampa,2013,MARZO,24.400,31.600,17.000
4387,Paimas,2013,MARZO,15.100,25.700,4.500
4388,Sapillica,2013,MARZO,19.900,28.700,11.100
4389,Paita,2013,ABRIL,19.400,30.500,8.200
4390,Amotape,2013,ABRIL,19.200,27.100,11.300
4391,Colán,2013,ABRIL,21.400,29.000,13.800
4392,El Arenal,2013,ABRIL,29.900,36.900,22.800
4393,La Huaca,2013,ABRIL,22.900,31.300,14.600
4394,Tamarindo,2013,ABRIL,24.900,32.200,17.500
4395,Vichayal,2013,ABRIL,26.900,34.100,19.800
4396,Chulucanas,2013,ABRIL,18.900,28.900,8.900
4397,Buenos Aires,2013,ABRIL,20.500,27.900,13.000
4398,Chalaco,2013,ABRIL,19.400,30.300,8.500
4399,La Matanza,2013,ABRIL,21.200,31.100,11.300
4400,Morropón,2013,ABRIL,26.400,35.500,19.300
4401,Salitral,2013,ABRIL,20.700,29.900,11.600
4402,San Juan de Bigote,2013,ABRIL,22.100,32.400,11.900
4403,Santa Catalina de Mossa,2013,ABRIL,17.000,26.100,7.900
4404,Santo Domingo,2013,ABRIL,21.300,30.400,12.300
4405,Yamango,2013,ABRIL,25.100,34.400,15.700
4406,Huancabamba,2013,ABRIL,24.800,34.300,15.400
4407,Canchaque,2013,ABRIL,23.000,31.200,14.800
4408,El Carmen de la Frontera,2013,ABRIL,26.800,34.300,19.400
4409,Huarmaca,2013,ABRIL,20.600,28.800,12.400
4410,Lalaquiz,2013,ABRIL,21.900,30.900,12.900
4411,San Miguel de El Faique,2013,ABRIL,27.900,33.200,22.700
4412,Sondor,2013,ABRIL,25.200,33.300,17.100
4413,Sondorillo,2013,ABRIL,23.500,33.200,13.700
4414,Ayabaca,2013,ABRIL,21.300,31.400,11.100
4415,Frías,2013,ABRIL,29.000,35.300,22.600
4416,Jililí,2013,ABRIL,25.100,31.900,18.300
4417,Lagunas,2013,ABRIL,17.400,26.300,8.500
4418,Montero,2013,ABRIL,24.700,30.700,18.600
4419,Pacaipampa,2013,ABRIL,28.800,36.100,21.400
4420,Paimas,2013,ABRIL,18.600,29.700,7.400
4421,Sapillica,2013,ABRIL,22.600,31.400,13.800
4422,Paita,2013,MAYO,21.500,31.400,11.500
4423,Amotape,2013,MAYO,23.500,31.000,15.900
4424,Colán,2013,MAYO,23.800,31.300,16.400
4425,El Arenal,2013,MAYO,30.300,37.000,23.600
4426,La Huaca,2013,MAYO,25.900,33.500,18.200
4427,Tamarindo,2013,MAYO,26.300,33.100,19.400
4428,Vichayal,2013,MAYO,26.700,32.900,20.600
4429,Chulucanas,2013,MAYO,21.900,31.000,12.800
4430,Buenos Aires,2013,MAYO,20.500,27.600,13.400
4431,Chalaco,2013,MAYO,21.700,31.700,11.800
4432,La Matanza,2013,MAYO,22.600,31.400,13.800
4433,Morropón,2013,MAYO,26.500,33.300,19.800
4434,Salitral,2013,MAYO,20.700,28.600,12.800
4435,San Juan de Bigote,2013,MAYO,22.900,31.000,14.900
4436,Santa Catalina de Mossa,2013,MAYO,18.300,26.100,10.500
4437,Santo Domingo,2013,MAYO,21.800,30.200,13.300
4438,Yamango,2013,MAYO,24.700,33.100,16.400
4439,Huancabamba,2013,MAYO,26.000,33.900,18.200
4440,Canchaque,2013,MAYO,25.300,32.100,18.500
4441,El Carmen de la Frontera,2013,MAYO,26.700,33.400,20.100
4442,Huarmaca,2013,MAYO,20.500,28.300,12.700
4443,Lalaquiz,2013,MAYO,22.500,30.800,14.300
4444,San Miguel de El Faique,2013,MAYO,28.400,33.600,23.100
4445,Sondor,2013,MAYO,26.500,33.500,19.500
4446,Sondorillo,2013,MAYO,26.400,35.600,17.200
4447,Ayabaca,2013,MAYO,25.300,35.000,15.700
4448,Frías,2013,MAYO,29.100,34.900,23.300
4449,Jililí,2013,MAYO,27.200,33.000,21.300
4450,Lagunas,2013,MAYO,18.000,26.400,9.700
4451,Montero,2013,MAYO,25.700,31.400,19.900
4452,Pacaipampa,2013,MAYO,29.000,35.900,22.200
4453,Paimas,2013,MAYO,21.100,31.100,11.000
4454,Sapillica,2013,MAYO,24.600,32.500,16.700
4455,Paita,2013,JUNIO,22.800,30.700,14.900
4456,Amotape,2013,JUNIO,25.500,33.700,17.400
4457,Colán,2013,JUNIO,27.000,33.800,20.100
4458,El Arenal,2013,JUNIO,29.000,34.500,23.500
4459,La Huaca,2013,JUNIO,28.900,35.800,22.000
4460,Tamarindo,2013,JUNIO,28.500,33.800,23.200
4461,Vichayal,2013,JUNIO,25.800,31.000,20.700
4462,Chulucanas,2013,JUNIO,27.400,36.000,18.800
4463,Buenos Aires,2013,JUNIO,19.800,25.900,13.700
4464,Chalaco,2013,JUNIO,25.200,33.800,16.600
4465,La Matanza,2013,JUNIO,22.500,30.100,15.000
4466,Morropón,2013,JUNIO,26.300,31.900,20.700
4467,Salitral,2013,JUNIO,20.300,27.300,13.400
4468,San Juan de Bigote,2013,JUNIO,24.600,31.600,17.700
4469,Santa Catalina de Mossa,2013,JUNIO,18.400,25.000,11.800
4470,Santo Domingo,2013,JUNIO,22.500,29.300,15.800
4471,Yamango,2013,JUNIO,23.000,29.600,16.500
4472,Huancabamba,2013,JUNIO,28.200,34.100,22.400
4473,Canchaque,2013,JUNIO,28.000,35.100,20.800
4474,El Carmen de la Frontera,2013,JUNIO,27.000,33.000,21.100
4475,Huarmaca,2013,JUNIO,20.100,27.000,13.100
4476,Lalaquiz,2013,JUNIO,22.600,29.900,15.200
4477,San Miguel de El Faique,2013,JUNIO,28.300,33.000,23.700
4478,Sondor,2013,JUNIO,27.600,34.000,21.100
4479,Sondorillo,2013,JUNIO,30.100,37.000,23.200
4480,Ayabaca,2013,JUNIO,30.600,39.900,21.200
4481,Frías,2013,JUNIO,28.300,33.400,23.300
4482,Jililí,2013,JUNIO,29.600,35.500,23.600
4483,Lagunas,2013,JUNIO,16.800,24.100,9.600
4484,Montero,2013,JUNIO,26.300,31.600,21.000
4485,Pacaipampa,2013,JUNIO,28.400,34.100,22.800
4486,Paimas,2013,JUNIO,22.200,30.400,14.000
4487,Sapillica,2013,JUNIO,26.800,34.000,19.700
4488,Paita,2013,JULIO,20.400,26.900,14.000
4489,Amotape,2013,JULIO,26.500,33.100,20.000
4490,Colán,2013,JULIO,29.000,34.900,23.100
4491,El Arenal,2013,JULIO,28.900,34.400,23.400
4492,La Huaca,2013,JULIO,28.200,24.800,21.600
4493,Tamarindo,2013,JULIO,27.900,33.000,22.700
4494,Vichayal,2013,JULIO,25.500,30.800,20.300
4495,Chulucanas,2013,JULIO,25.100,31.600,18.500
4496,Buenos Aires,2013,JULIO,19.000,24.900,13.100
4497,Chalaco,2013,JULIO,22.400,29.300,15.500
4498,La Matanza,2013,JULIO,20.700,27.300,14.200
4499,Morropón,2013,JULIO,25.800,31.400,20.200
4500,Salitral,2013,JULIO,19.700,26.200,13.200
4501,San Juan de Bigote,2013,JULIO,22.400,28.200,16.700
4502,Santa Catalina de Mossa,2013,JULIO,16.500,22.700,10.400
4503,Santo Domingo,2013,JULIO,21.300,27.300,15.300
4504,Yamango,2013,JULIO,22.200,28.600,15.800
4505,Huancabamba,2013,JULIO,27.800,33.000,22.700
4506,Canchaque,2013,JULIO,27.600,34.100,21.000
4507,El Carmen de la Frontera,2013,JULIO,26.700,32.500,20.900
4508,Huarmaca,2013,JULIO,19.400,26.000,12.800
4509,Lalaquiz,2013,JULIO,21.400,28.200,14.600
4510,San Miguel de El Faique,2013,JULIO,27.900,32.600,23.300
4511,Sondor,2013,JULIO,26.600,32.800,20.500
4512,Sondorillo,2013,JULIO,29.700,35.700,23.700
4513,Ayabaca,2013,JULIO,30.200,37.100,23.300
4514,Frías,2013,JULIO,28.200,33.300,23.100
4515,Jililí,2013,JULIO,29.000,34.500,23.500
4516,Lagunas,2013,JULIO,16.100,22.900,9.400
4517,Montero,2013,JULIO,25.700,31.000,20.400
4518,Pacaipampa,2013,JULIO,27.900,33.600,22.800
4519,Paimas,2013,JULIO,19.500,25.500,13.400
4520,Sapillica,2013,JULIO,25.900,32.100,19.800
4521,Paita,2013,AGOSTO,20.700,27.800,13.600
4522,Amotape,2013,AGOSTO,26.900,34.000,19.800
4523,Colán,2013,AGOSTO,29.700,35.600,23.800
4524,El Arenal,2013,AGOSTO,29.000,34.400,23.700
4525,La Huaca,2013,AGOSTO,29.500,36.800,22.200
4526,Tamarindo,2013,AGOSTO,27.600,32.900,22.300
4527,Vichayal,2013,AGOSTO,25.500,30.900,20.200
4528,Chulucanas,2013,AGOSTO,24.600,31.700,17.500
4529,Buenos Aires,2013,AGOSTO,18.600,24.100,13.100
4530,Chalaco,2013,AGOSTO,22.400,29.700,15.200
4531,La Matanza,2013,AGOSTO,20.700,27.400,13.900
4532,Morropón,2013,AGOSTO,25.400,30.900,19.900
4533,Salitral,2013,AGOSTO,19.200,25.600,12.700
4534,San Juan de Bigote,2013,AGOSTO,22.700,28.800,16.600
4535,Santa Catalina de Mossa,2013,AGOSTO,16.400,22.300,10.400
4536,Santo Domingo,2013,AGOSTO,21.100,27.100,15.000
4537,Yamango,2013,AGOSTO,22.600,29.300,15.900
4538,Huancabamba,2013,AGOSTO,28.300,33.600,23.100
4539,Canchaque,2013,AGOSTO,27.900,35.100,20.800
4540,El Carmen de la Frontera,2013,AGOSTO,26.600,32.500,20.700
4541,Huarmaca,2013,AGOSTO,19.500,26.200,12.900
4542,Lalaquiz,2013,AGOSTO,21.200,27.800,14.600
4543,San Miguel de El Faique,2013,AGOSTO,28.100,33.100,23.200
4544,Sondor,2013,AGOSTO,26.600,32.900,20.300
4545,Sondorillo,2013,AGOSTO,29.600,35.700,23.500
4546,Ayabaca,2013,AGOSTO,30.300,37.700,22.800
4547,Frías,2013,AGOSTO,28.200,33.200,23.100
4548,Jililí,2013,AGOSTO,29.300,35.200,23.300
4549,Lagunas,2013,AGOSTO,16.500,23.400,9.600
4550,Montero,2013,AGOSTO,25.700,31.000,20.400
4551,Pacaipampa,2013,AGOSTO,28.200,33.700,22.600
4552,Paimas,2013,AGOSTO,20.000,27.100,12.800
4553,Sapillica,2013,AGOSTO,26.000,32.500,19.600
4554,Paita,2013,SEPTIEMBRE,20.100,26.000,14.200
4555,Amotape,2013,SEPTIEMBRE,26.700,33.000,20.500
4556,Colán,2013,SEPTIEMBRE,28.300,33.900,22.600
4557,El Arenal,2013,SEPTIEMBRE,28.500,33.300,23.700
4558,La Huaca,2013,SEPTIEMBRE,26.300,32.600,20.000
4559,Tamarindo,2013,SEPTIEMBRE,27.000,31.100,22.900
4560,Vichayal,2013,SEPTIEMBRE,25.100,29.900,20.300
4561,Chulucanas,2013,SEPTIEMBRE,22.600,29.100,16.100
4562,Buenos Aires,2013,SEPTIEMBRE,18.300,23.200,13.400
4563,Chalaco,2013,SEPTIEMBRE,20.500,26.800,14.200
4564,La Matanza,2013,SEPTIEMBRE,20.400,26.000,14.700
4565,Morropón,2013,SEPTIEMBRE,25.200,30.200,20.300
4566,Salitral,2013,SEPTIEMBRE,19.200,24.400,14.100
4567,San Juan de Bigote,2013,SEPTIEMBRE,22.100,27.300,16.900
4568,Santa Catalina de Mossa,2013,SEPTIEMBRE,16.600,21.800,11.400
4569,Santo Domingo,2013,SEPTIEMBRE,20.800,26.000,15.500
4570,Yamango,2013,SEPTIEMBRE,21.800,27.200,16.400
4571,Huancabamba,2013,SEPTIEMBRE,27.600,32.000,23.200
4572,Canchaque,2013,SEPTIEMBRE,25.100,30.700,19.500
4573,El Carmen de la Frontera,2013,SEPTIEMBRE,25.500,30.700,20.400
4574,Huarmaca,2013,SEPTIEMBRE,18.900,24.400,13.400
4575,Lalaquiz,2013,SEPTIEMBRE,20.400,26.000,14.900
4576,San Miguel de El Faique,2013,SEPTIEMBRE,27.500,31.900,23.200
4577,Sondor,2013,SEPTIEMBRE,25.200,30.100,20.200
4578,Sondorillo,2013,SEPTIEMBRE,28.500,34.200,22.800
4579,Ayabaca,2013,SEPTIEMBRE,28.300,35.900,20.800
4580,Frías,2013,SEPTIEMBRE,28.100,32.500,23.600
4581,Jililí,2013,SEPTIEMBRE,27.200,31.800,22.700
4582,Lagunas,2013,SEPTIEMBRE,16.500,21.900,11.200
4583,Montero,2013,SEPTIEMBRE,25.100,29.500,20.800
4584,Pacaipampa,2013,SEPTIEMBRE,27.600,32.400,22.800
4585,Paimas,2013,SEPTIEMBRE,19.100,25.000,13.200
4586,Sapillica,2013,SEPTIEMBRE,24.700,30.400,19.000
4587,Paita,2013,OCTUBRE,18.600,26.300,10.900
4588,Amotape,2013,OCTUBRE,22.200,29.400,15.000
4589,Colán,2013,OCTUBRE,25.100,31.700,18.500
4590,El Arenal,2013,OCTUBRE,28.300,33.300,23.400
4591,La Huaca,2013,OCTUBRE,22.300,29.000,15.600
4592,Tamarindo,2013,OCTUBRE,27.700,32.800,22.600
4593,Vichayal,2013,OCTUBRE,25.500,30.500,20.400
4594,Chulucanas,2013,OCTUBRE,18.700,27.400,10.100
4595,Buenos Aires,2013,OCTUBRE,18.300,24.000,12.600
4596,Chalaco,2013,OCTUBRE,19.200,27.500,10.900
