,ENTIDAD,Mes,A?,Tipo_sequia,Precipitacion,Temperatura_promedio,Temperatura_maxima,Temperatura_minima,Sembrada_ha,Cosechada_ha,perdida_ha,producto
6525,Huancabamba,2,2015,NPS,5.21,21.4,28.4,14.5,48511,4447,44064,maiz
6526,Huancabamba,2,2015,NPS,5.21,21.4,28.4,14.5,493192,458354,34838,maiz
6527,Huancabamba,2,2015,NPS,5.21,21.4,28.4,14.5,3832,841,2991,frijol
6528,Huancabamba,2,2015,NPS,5.21,21.4,28.4,14.5,33877,33464,413,frijol
6529,Huancabamba,2,2015,NPS,5.21,21.4,28.4,14.5,11576,11468,108,yuca
6530,Huancabamba,2,2016,NPS,9.14,21.9,28.9,15,47224,3481,43743,maiz
6531,Huancabamba,2,2016,NPS,9.14,21.9,28.9,15,486478,444668,41810,maiz
6532,Huancabamba,2,2016,NPS,9.14,21.9,28.9,15,3130,153,2977,frijol
6533,Huancabamba,2,2016,NPS,9.14,21.9,28.9,15,32330,32081,249,frijol
6534,Huancabamba,2,2016,NPS,9.14,21.9,28.9,15,11921,11124,797,yuca
6535,Huancabamba,2,2017,D0,5.74,23.2,30.8,15.5,47868,2632,45236,maiz
6536,Huancabamba,2,2017,D0,5.74,23.2,30.8,15.5,472012,471002,1010,maiz
6537,Huancabamba,2,2017,D0,5.74,23.2,30.8,15.5,3033,411,2622,frijol
6538,Huancabamba,2,2017,D0,5.74,23.2,30.8,15.5,31314,31245,69,frijol
6539,Huancabamba,2,2017,D0,5.74,23.2,30.8,15.5,11896,11896,0,yuca
6540,Huancabamba,2,2018,NPS,13.57,23.1,30.3,16,46054,1112,44942,maiz
6541,Huancabamba,2,2018,NPS,13.57,23.1,30.3,16,437431,432775,4656,maiz
6542,Huancabamba,2,2018,NPS,13.57,23.1,30.3,16,3026,412,2614,frijol
6543,Huancabamba,2,2018,NPS,13.57,23.1,30.3,16,33420,30719,2701,frijol
6544,Huancabamba,2,2018,NPS,13.57,23.1,30.3,16,11590,11590,0,yuca
6545,Huancabamba,2,2019,NPS,4.7,24.3,31.8,16.8,46326,2200,44126,maiz
6546,Huancabamba,2,2019,NPS,4.7,24.3,31.8,16.8,434544,420434,14110,maiz
6547,Huancabamba,2,2019,NPS,4.7,24.3,31.8,16.8,3173,63,3110,frijol
6548,Huancabamba,2,2019,NPS,4.7,24.3,31.8,16.8,28769,28610,159,frijol
6549,Huancabamba,2,2019,NPS,4.7,24.3,31.8,16.8,10388,9718,670,yuca
6550,Huancabamba,2,2020,NPS,17,22.7,30.4,15.1,46194,2041,44153,maiz
6551,Huancabamba,2,2020,NPS,17,22.7,30.4,15.1,418094,383754,34340,maiz
6552,Huancabamba,2,2020,NPS,17,22.7,30.4,15.1,3088,72,3016,frijol
6553,Huancabamba,2,2020,NPS,17,22.7,30.4,15.1,26922,26389,533,frijol
6554,Huancabamba,2,2020,NPS,17,22.7,30.4,15.1,9489,8179,1310,yuca
6555,Huancabamba,3,2004,NPS,26.4,23.62679212,31.15053764,16.1030466,54644,13828,40816,maiz
6556,Huancabamba,3,2004,NPS,26.4,23.62679212,31.15053764,16.1030466,3608,940,2668,frijol
6557,Huancabamba,3,2004,NPS,26.4,23.62679212,31.15053764,16.1030466,742,25,717,yuca
6558,Huancabamba,3,2005,NPS,11.2,24.58527301,31.63147527,17.53907075,52895,19568,33327,maiz
6559,Huancabamba,3,2005,NPS,11.2,24.58527301,31.63147527,17.53907075,3375,1548,1827,frijol
6560,Huancabamba,3,2005,NPS,11.2,24.58527301,31.63147527,17.53907075,648,35,613,yuca
6561,Huancabamba,3,2005,NPS,11.2,24.58527301,31.63147527,17.53907075,11763,9310,2453,yuca
6562,Huancabamba,3,2006,NPS,4.9,25.35342742,32.97553502,17.73131982,45866,23916,21950,maiz
6563,Huancabamba,3,2006,NPS,4.9,25.35342742,32.97553502,17.73131982,2341,665,1676,frijol
6564,Huancabamba,3,2007,NPS,8.1,25.48080631,32.56933743,18.38946334,56082,30289,25793,maiz
6565,Huancabamba,3,2007,NPS,8.1,25.48080631,32.56933743,18.38946334,3309,1816,1493,frijol
6566,Huancabamba,3,2007,NPS,8.1,25.48080631,32.56933743,18.38946334,14508,10817,3691,yuca
6567,Huancabamba,3,2008,D0,8,24.05566261,31.15239084,16.96340053,49593,36747,12846,maiz
6568,Huancabamba,3,2008,D0,8,24.05566261,31.15239084,16.96340053,2444,1387,1057,frijol
6569,Huancabamba,3,2008,D0,8,24.05566261,31.15239084,16.96340053,13826,13826,0,yuca
6570,Huancabamba,3,2009,NPS,2.9,23.4957826,30.7595538,16.23201139,47009,22211,24798,maiz
6571,Huancabamba,3,2009,NPS,2.9,23.4957826,30.7595538,16.23201139,2432,1197,1235,frijol
6572,Huancabamba,3,2009,NPS,2.9,23.4957826,30.7595538,16.23201139,13870,13870,0,yuca
6573,Huancabamba,3,2010,NPS,17.7,23.22981791,30.34741817,16.11221765,44493,29060,15433,maiz
6574,Huancabamba,3,2010,NPS,17.7,23.22981791,30.34741817,16.11221765,2667,1423,1244,frijol
6575,Huancabamba,3,2010,NPS,17.7,23.22981791,30.34741817,16.11221765,672,215,457,yuca
6576,Huancabamba,3,2011,D1,3.8,24.74542522,32.44353292,17.04731752,45463,10764,34699,maiz
6577,Huancabamba,3,2011,D1,3.8,24.74542522,32.44353292,17.04731752,2653,1750,903,frijol
6578,Huancabamba,3,2011,D1,3.8,24.74542522,32.44353292,17.04731752,14665,10092,4573,yuca
6579,Huancabamba,3,2012,NPS,22.8,24.5,32.3,17.2,46238,20504,25734,maiz
6580,Huancabamba,3,2012,NPS,22.8,24.5,32.3,17.2,2956,2104,852,frijol
6581,Huancabamba,3,2012,NPS,22.8,24.5,32.3,17.2,14373,14373,0,yuca
6582,Huancabamba,3,2013,NPS,12.11,24.6,32,17.2,46926,16686,30240,maiz
6583,Huancabamba,3,2013,NPS,12.11,24.6,32,17.2,2977,2052,925,frijol
6584,Huancabamba,3,2013,NPS,12.11,24.6,32,17.2,14112,14112,0,yuca
6585,Huancabamba,3,2014,NPS,10.64,25.8,33.3,18.3,49045,10933,38112,maiz
6586,Huancabamba,3,2014,NPS,10.64,25.8,33.3,18.3,518166,443475,74691,maiz
6587,Huancabamba,3,2014,NPS,10.64,25.8,33.3,18.3,3239,1461,1778,frijol
6588,Huancabamba,3,2014,NPS,10.64,25.8,33.3,18.3,35809,33566,2243,frijol
6589,Huancabamba,3,2014,NPS,10.64,25.8,33.3,18.3,667,50,617,yuca
6590,Huancabamba,3,2014,NPS,10.64,25.8,33.3,18.3,14141,8511,5630,yuca
6591,Huancabamba,3,2015,NPS,30.44,23.4,29.9,16.8,48511,14175,34336,maiz
6592,Huancabamba,3,2015,NPS,30.44,23.4,29.9,16.8,493192,458354,34838,maiz
6593,Huancabamba,3,2015,NPS,30.44,23.4,29.9,16.8,3832,2215,1617,frijol
6594,Huancabamba,3,2015,NPS,30.44,23.4,29.9,16.8,33877,33466,411,frijol
6595,Huancabamba,3,2015,NPS,30.44,23.4,29.9,16.8,645,266,379,yuca
6596,Huancabamba,3,2015,NPS,30.44,23.4,29.9,16.8,11576,11468,108,yuca
6597,Huancabamba,3,2016,NPS,45.32,25.2,32,18.4,47224,10196,37028,maiz
6598,Huancabamba,3,2016,NPS,45.32,25.2,32,18.4,486478,444668,41810,maiz
6599,Huancabamba,3,2016,NPS,45.32,25.2,32,18.4,3130,1505,1625,frijol
6600,Huancabamba,3,2016,NPS,45.32,25.2,32,18.4,32330,32081,249,frijol
6601,Huancabamba,3,2016,NPS,45.32,25.2,32,18.4,685,315,370,yuca
6602,Huancabamba,3,2016,NPS,45.32,25.2,32,18.4,11921,11124,797,yuca
6603,Huancabamba,3,2017,D0,16.4,24.3,31.8,16.9,47868,10384,37484,maiz
6604,Huancabamba,3,2017,D0,16.4,24.3,31.8,16.9,3033,1877,1156,frijol
6605,Huancabamba,3,2017,D0,16.4,24.3,31.8,16.9,11896,11896,0,yuca
6606,Huancabamba,3,2018,NPS,20.54,24.9,32.2,17.6,46054,9734,36320,maiz
6607,Huancabamba,3,2018,NPS,20.54,24.9,32.2,17.6,3026,1812,1214,frijol
6608,Huancabamba,3,2018,NPS,20.54,24.9,32.2,17.6,11590,11590,0,yuca
6609,Huancabamba,3,2019,NPS,9.56,24.4,32.3,16.5,46326,8644,37682,maiz
6610,Huancabamba,3,2019,NPS,9.56,24.4,32.3,16.5,3173,1739,1434,frijol
6611,Huancabamba,3,2019,NPS,9.56,24.4,32.3,16.5,28769,28610,159,frijol
6612,Huancabamba,3,2019,NPS,9.56,24.4,32.3,16.5,10388,9718,670,yuca
6613,Huancabamba,3,2020,NPS,2.8,24.6,32.8,16.4,46194,7938,38256,maiz
6614,Huancabamba,3,2020,NPS,2.8,24.6,32.8,16.4,3088,72,3016,frijol
6615,Huancabamba,3,2020,NPS,2.8,24.6,32.8,16.4,26922,26707,215,frijol
6616,Huancabamba,3,2020,NPS,2.8,24.6,32.8,16.4,9489,9224,265,yuca
6617,Huancabamba,4,2004,NPS,66,25.1577381,32.31904762,17.99642857,54644,36633,18011,maiz
6618,Huancabamba,4,2004,NPS,66,25.1577381,32.31904762,17.99642857,3608,2719,889,frijol
6619,Huancabamba,4,2004,NPS,66,25.1577381,32.31904762,17.99642857,742,387,355,yuca
6620,Huancabamba,4,2005,D0,8.1,26.69078328,33.63679232,19.74477425,52895,41343,11552,maiz
6621,Huancabamba,4,2005,D0,8.1,26.69078328,33.63679232,19.74477425,3375,3119,256,frijol
6622,Huancabamba,4,2005,D0,8.1,26.69078328,33.63679232,19.74477425,648,155,493,yuca
6623,Huancabamba,4,2006,NPS,15.5,27.20485428,34.61742312,19.79228545,45866,25802,20064,maiz
6624,Huancabamba,4,2006,NPS,15.5,27.20485428,34.61742312,19.79228545,2341,936,1405,frijol
6625,Huancabamba,4,2007,D0,29.4,27.12939267,33.67187282,20.52450696,46518,39575,6943,maiz
6626,Huancabamba,4,2007,D0,29.4,27.12939267,33.67187282,20.52450696,3309,1171,2138,frijol
6627,Huancabamba,4,2007,D0,29.4,27.12939267,33.67187282,20.52450696,706,80,626,yuca
6628,Huancabamba,4,2008,NPS,23.2,26.61620691,33.53200397,19.63567597,49593,42384,7209,maiz
6629,Huancabamba,4,2008,NPS,23.2,26.61620691,33.53200397,19.63567597,2444,1793,651,frijol
6630,Huancabamba,4,2009,NPS,15.7,26.05,33.2,18.9,47034,37785,9249,maiz
6631,Huancabamba,4,2009,NPS,15.7,26.05,33.2,18.9,2465,1807,658,frijol
6632,Huancabamba,4,2009,NPS,15.7,26.05,33.2,18.9,723,70,653,yuca
6633,Huancabamba,4,2010,NPS,45.7,25.94414288,32.84415152,19.04413424,44493,34307,10186,maiz
6634,Huancabamba,4,2010,NPS,45.7,25.94414288,32.84415152,19.04413424,2667,1798,869,frijol
6635,Huancabamba,4,2010,NPS,45.7,25.94414288,32.84415152,19.04413424,672,552,120,yuca
6636,Huancabamba,4,2011,D0,16.6,27.01194943,34.61452302,19.40937583,45463,32800,12663,maiz
6637,Huancabamba,4,2011,D0,16.6,27.01194943,34.61452302,19.40937583,2653,2505,148,frijol
6638,Huancabamba,4,2011,D0,16.6,27.01194943,34.61452302,19.40937583,655,565,90,yuca
6639,Huancabamba,4,2012,NPS,44,25.2,32.5,17.5,46238,35100,11138,maiz
6640,Huancabamba,4,2012,NPS,44,25.2,32.5,17.5,2956,2724,232,frijol
6641,Huancabamba,4,2012,NPS,44,25.2,32.5,17.5,680,125,555,yuca
6642,Huancabamba,4,2013,NPS,13.56,26.8,34.3,19.4,46926,35004,11922,maiz
6643,Huancabamba,4,2013,NPS,13.56,26.8,34.3,19.4,2977,2727,250,frijol
6644,Huancabamba,4,2013,NPS,13.56,26.8,34.3,19.4,691,481,210,yuca
6645,Huancabamba,4,2014,NPS,17.39,26.9,34,19.7,49045,26742,22303,maiz
6646,Huancabamba,4,2014,NPS,17.39,26.9,34,19.7,3239,2656,583,frijol
6647,Huancabamba,4,2014,NPS,17.39,26.9,34,19.7,667,547,120,yuca
6648,Huancabamba,4,2015,NPS,32.13,27.9,34.5,21.4,48511,31604,16907,maiz
6649,Huancabamba,4,2015,NPS,32.13,27.9,34.5,21.4,3832,3459,373,frijol
6650,Huancabamba,4,2015,NPS,32.13,27.9,34.5,21.4,645,520,125,yuca
6651,Huancabamba,4,2016,NPS,19.94,27.2,34.3,20.1,47224,29618,17606,maiz
6652,Huancabamba,4,2016,NPS,19.94,27.2,34.3,20.1,3130,2953,177,frijol
6653,Huancabamba,4,2016,NPS,19.94,27.2,34.3,20.1,685,561,124,yuca
6654,Huancabamba,4,2017,NPS,27.95,25.6,33.2,18,47868,29400,18468,maiz
6655,Huancabamba,4,2017,NPS,27.95,25.6,33.2,18,3033,2648,385,frijol
6656,Huancabamba,4,2017,NPS,27.95,25.6,33.2,18,722,596,126,yuca
6657,Huancabamba,4,2018,NPS,49.27,24.9,32,17.8,46054,30737,15317,maiz
6658,Huancabamba,4,2018,NPS,49.27,24.9,32,17.8,3026,2790,236,frijol
6659,Huancabamba,4,2018,NPS,49.27,24.9,32,17.8,714,580,134,yuca
6660,Huancabamba,4,2019,NPS,8.51,25.6,33.8,17.4,46326,26576,19750,maiz
6661,Huancabamba,4,2019,NPS,8.51,25.6,33.8,17.4,3173,2933,240,frijol
6662,Huancabamba,4,2019,NPS,8.51,25.6,33.8,17.4,663,563,100,yuca
6663,Huancabamba,4,2020,D0,25.9,26.7,34.6,18.8,46194,24341,21853,maiz
6664,Huancabamba,4,2020,D0,25.9,26.7,34.6,18.8,3088,2854,234,frijol
6665,Huancabamba,4,2020,D0,25.9,26.7,34.6,18.8,689,562,127,yuca
6666,Huancabamba,5,2004,NPS,87.38503507,26.6036685,32.580667,20.62667,54644,49230,5414,maiz
6667,Huancabamba,5,2004,NPS,87.38503507,26.6036685,32.580667,20.62667,3608,3318,290,frijol
6668,Huancabamba,5,2004,NPS,87.38503507,26.6036685,32.580667,20.62667,742,457,285,yuca
6669,Huancabamba,5,2005,NPS,86.9,26.91764513,33.43465745,20.40063281,52896,44010,8886,maiz
6670,Huancabamba,5,2005,NPS,86.9,26.91764513,33.43465745,20.40063281,3375,3145,230,frijol
6671,Huancabamba,5,2005,NPS,86.9,26.91764513,33.43465745,20.40063281,648,479,169,yuca
6672,Huancabamba,5,2006,NPS,88,27.34372534,33.67838319,21.00906749,45866,32500,13366,maiz
6673,Huancabamba,5,2006,NPS,88,27.34372534,33.67838319,21.00906749,2341,1464,877,frijol
6674,Huancabamba,5,2006,NPS,88,27.34372534,33.67838319,21.00906749,621,245,376,yuca
6675,Huancabamba,5,2007,NPS,52.3,28.18695822,34.49083223,21.85659745,49253,47249,2004,maiz
6676,Huancabamba,5,2007,NPS,52.3,28.18695822,34.49083223,21.85659745,3319,3319,0,frijol
6677,Huancabamba,5,2007,NPS,52.3,28.18695822,34.49083223,21.85659745,706,120,586,yuca
6678,Huancabamba,5,2008,D0,70.3,26.69052463,32.82139743,20.59413348,49593,46564,3029,maiz
6679,Huancabamba,5,2008,D0,70.3,26.69052463,32.82139743,20.59413348,2444,2420,24,frijol
6680,Huancabamba,5,2008,D0,70.3,26.69052463,32.82139743,20.59413348,739,80,659,yuca
6681,Huancabamba,5,2009,NPS,72.2,26.85588842,32.91392141,20.79785542,47034,44880,2154,maiz
6682,Huancabamba,5,2009,NPS,72.2,26.85588842,32.91392141,20.79785542,2465,2258,207,frijol
6683,Huancabamba,5,2009,NPS,72.2,26.85588842,32.91392141,20.79785542,723,120,603,yuca
6684,Huancabamba,5,2010,NPS,25,27.40570043,34.50308661,20.30831425,44493,42570,1923,maiz
6685,Huancabamba,5,2010,NPS,25,27.40570043,34.50308661,20.30831425,2667,2479,188,frijol
6686,Huancabamba,5,2010,NPS,25,27.40570043,34.50308661,20.30831425,672,587,85,yuca
6687,Huancabamba,5,2011,D0,30.9,28.38120123,35.16776834,21.59463411,45463,43816,1647,maiz
6688,Huancabamba,5,2011,D0,30.9,28.38120123,35.16776834,21.59463411,2653,2630,23,frijol
6689,Huancabamba,5,2011,D0,30.9,28.38120123,35.16776834,21.59463411,655,570,85,yuca
6690,Huancabamba,5,2012,NPS,56.7,26.8,33.5,20.3,46238,44214,2024,maiz
6691,Huancabamba,5,2012,NPS,56.7,26.8,33.5,20.3,2956,2830,126,frijol
6692,Huancabamba,5,2012,NPS,56.7,26.8,33.5,20.3,680,595,85,yuca
6693,Huancabamba,5,2013,NPS,73.9,26.7,33.4,20.1,46926,45509,1417,maiz
6694,Huancabamba,5,2013,NPS,73.9,26.7,33.4,20.1,2977,2931,46,frijol
6695,Huancabamba,5,2013,NPS,73.9,26.7,33.4,20.1,691,606,85,yuca
6696,Huancabamba,5,2014,NPS,113.67,25.9,31.8,19.9,49045,48605,440,maiz
6697,Huancabamba,5,2014,NPS,113.67,25.9,31.8,19.9,3239,3239,0,frijol
6698,Huancabamba,5,2014,NPS,113.67,25.9,31.8,19.9,667,667,0,yuca
6699,Huancabamba,5,2015,NPS,69.46,26.8,32.8,20.8,48511,47856,655,maiz
6700,Huancabamba,5,2015,NPS,69.46,26.8,32.8,20.8,3832,3676,156,frijol
6701,Huancabamba,5,2015,NPS,69.46,26.8,32.8,20.8,645,645,0,yuca
6702,Huancabamba,5,2016,NPS,35.68,28.2,35.1,21.4,47224,42504,4720,maiz
6703,Huancabamba,5,2016,NPS,35.68,28.2,35.1,21.4,3130,3130,0,frijol
6704,Huancabamba,5,2016,NPS,35.68,28.2,35.1,21.4,685,685,0,yuca
6705,Huancabamba,5,2017,NPS,156.79,26.7,33.3,20,47868,46190,1678,maiz
6706,Huancabamba,5,2017,NPS,156.79,26.7,33.3,20,3033,3003,30,frijol
6707,Huancabamba,5,2017,NPS,156.79,26.7,33.3,20,722,722,0,yuca
6708,Huancabamba,5,2018,NPS,73.21,26.6,33.3,19.8,46054,44866,1188,maiz
6709,Huancabamba,5,2018,NPS,73.21,26.6,33.3,19.8,3026,3026,0,frijol
6710,Huancabamba,5,2018,NPS,73.21,26.6,33.3,19.8,714,714,0,yuca
6711,Huancabamba,5,2019,D0,96.87,26.7,34.6,18.9,46326,44382,1944,maiz
6712,Huancabamba,5,2019,D0,96.87,26.7,34.6,18.9,3173,3173,0,frijol
6713,Huancabamba,5,2019,D0,96.87,26.7,34.6,18.9,663,663,0,yuca
6714,Huancabamba,5,2020,NPS,63.5,25.8,33.2,18.4,46194,44746,1448,maiz
6715,Huancabamba,5,2020,NPS,63.5,25.8,33.2,18.4,3088,3088,0,frijol
6716,Huancabamba,5,2020,NPS,63.5,25.8,33.2,18.4,689,689,0,yuca
6717,Huancabamba,6,2004,NPS,262.7,26.5264,32.1087,20.9441,53854,53709,145,maiz
6718,Huancabamba,6,2004,NPS,262.7,26.5264,32.1087,20.9441,3608,3608,0,frijol
6719,Huancabamba,6,2004,NPS,262.7,26.5264,32.1087,20.9441,742,457,285,yuca
6720,Huancabamba,6,2005,NPS,271.7,26.87911568,32.22053184,21.53769952,52896,52727,169,maiz
6721,Huancabamba,6,2005,NPS,271.7,26.87911568,32.22053184,21.53769952,3375,3305,70,frijol
6722,Huancabamba,6,2005,NPS,271.7,26.87911568,32.22053184,21.53769952,648,648,0,yuca
6723,Huancabamba,6,2006,NPS,167.8,26.4824989,32.07596125,20.88903655,45866,44864,1002,maiz
6724,Huancabamba,6,2006,NPS,167.8,26.4824989,32.07596125,20.88903655,2906,2884,22,frijol
6725,Huancabamba,6,2006,NPS,167.8,26.4824989,32.07596125,20.88903655,628,627,1,yuca
6726,Huancabamba,6,2007,D0,125,27.85145777,33.72791037,21.98545224,49253,49064,189,maiz
6727,Huancabamba,6,2007,D0,125,27.85145777,33.72791037,21.98545224,3319,3319,0,frijol
6728,Huancabamba,6,2007,D0,125,27.85145777,33.72791037,21.98545224,706,706,0,yuca
6729,Huancabamba,6,2008,NPS,415.8,25.04230018,29.78969545,20.3382757,49593,49413,180,maiz
6730,Huancabamba,6,2008,NPS,415.8,25.04230018,29.78969545,20.3382757,2444,2444,0,frijol
6731,Huancabamba,6,2008,NPS,415.8,25.04230018,29.78969545,20.3382757,739,739,0,yuca
6732,Huancabamba,6,2009,NPS,241.8,26.91597406,32.6935899,21.13835822,47034,46809,225,maiz
6733,Huancabamba,6,2009,NPS,241.8,26.91597406,32.6935899,21.13835822,2465,2465,0,frijol
6734,Huancabamba,6,2009,NPS,241.8,26.91597406,32.6935899,21.13835822,723,723,0,yuca
6735,Huancabamba,6,2010,NPS,241.1,25.95417984,31.83877695,20.06958272,44493,43840,653,maiz
6736,Huancabamba,6,2010,NPS,241.1,25.95417984,31.83877695,20.06958272,2667,2502,165,frijol
6737,Huancabamba,6,2010,NPS,241.1,25.95417984,31.83877695,20.06958272,672,672,0,yuca
6738,Huancabamba,6,2011,NPS,248.3,25.86610579,31.36191866,20.37029292,45463,45103,360,maiz
6739,Huancabamba,6,2011,NPS,248.3,25.86610579,31.36191866,20.37029292,2653,2653,0,frijol
6740,Huancabamba,6,2011,NPS,248.3,25.86610579,31.36191866,20.37029292,655,655,0,yuca
6741,Huancabamba,6,2012,NPS,349.2,25.5,31,20.3,46238,46045,193,maiz
6742,Huancabamba,6,2012,NPS,349.2,25.5,31,20.3,2956,2894,62,frijol
6743,Huancabamba,6,2012,NPS,349.2,25.5,31,20.3,680,680,0,yuca
6744,Huancabamba,6,2013,NPS,187.9,27,33,21.1,46926,46926,0,maiz
6745,Huancabamba,6,2013,NPS,187.9,27,33,21.1,2977,2977,0,frijol
6746,Huancabamba,6,2013,NPS,187.9,27,33,21.1,691,691,0,yuca
6747,Huancabamba,6,2014,NPS,258.85,26,31.3,20.7,49045,49045,0,maiz
6748,Huancabamba,6,2014,NPS,258.85,26,31.3,20.7,3239,3239,0,frijol
6749,Huancabamba,6,2014,NPS,258.85,26,31.3,20.7,667,667,0,yuca
6750,Huancabamba,6,2015,NPS,173.23,26.1,31.6,20.5,48511,48391,120,maiz
6751,Huancabamba,6,2015,NPS,173.23,26.1,31.6,20.5,3832,3676,156,frijol
6752,Huancabamba,6,2015,NPS,173.23,26.1,31.6,20.5,645,645,0,yuca
6753,Huancabamba,6,2016,NPS,187.63,26.3,32,20.6,47224,47224,0,maiz
6754,Huancabamba,6,2016,NPS,187.63,26.3,32,20.6,3130,3130,0,frijol
6755,Huancabamba,6,2016,NPS,187.63,26.3,32,20.6,685,685,0,yuca
6756,Huancabamba,6,2017,NPS,355.64,26,31.4,20.5,47868,47215,653,maiz
6757,Huancabamba,6,2017,NPS,355.64,26,31.4,20.5,3033,3003,30,frijol
6758,Huancabamba,6,2017,NPS,355.64,26,31.4,20.5,722,722,0,yuca
6759,Huancabamba,6,2018,NPS,231.71,24.1,30.2,18,46054,45951,103,maiz
6760,Huancabamba,6,2018,NPS,231.71,24.1,30.2,18,3026,3026,0,frijol
6761,Huancabamba,6,2018,NPS,231.71,24.1,30.2,18,714,714,0,yuca
6762,Huancabamba,6,2019,NPS,155.8,25.8,31.9,19.6,46326,46304,22,maiz
6763,Huancabamba,6,2019,NPS,155.8,25.8,31.9,19.6,3173,3173,0,frijol
6764,Huancabamba,6,2019,NPS,155.8,25.8,31.9,19.6,663,663,0,yuca
6765,Huancabamba,6,2020,D0,148.6,25,31.4,18.5,46194,45501,693,maiz
6766,Huancabamba,6,2020,D0,148.6,25,31.4,18.5,3088,3088,0,frijol
6767,Huancabamba,6,2020,D0,148.6,25,31.4,18.5,689,689,0,yuca
6768,Huancabamba,7,2004,NPS,219.6,26.4822,32.0918,20.8726,53854,53709,145,maiz
6769,Huancabamba,7,2004,NPS,219.6,26.4822,32.0918,20.8726,3608,3608,0,frijol
6770,Huancabamba,7,2004,NPS,219.6,26.4822,32.0918,20.8726,742,742,0,yuca
6771,Huancabamba,7,2005,NPS,336.8,26.1031279,31.69148029,20.5147755,52896,52862,34,maiz
6772,Huancabamba,7,2005,NPS,336.8,26.1031279,31.69148029,20.5147755,3375,3375,0,frijol
6773,Huancabamba,7,2005,NPS,336.8,26.1031279,31.69148029,20.5147755,648,648,0,yuca
6774,Huancabamba,7,2006,NPS,291.8,26.36056821,31.8067206,20.91441583,45866,45149,717,maiz
6775,Huancabamba,7,2006,NPS,291.8,26.36056821,31.8067206,20.91441583,2906,2904,2,frijol
6776,Huancabamba,7,2006,NPS,291.8,26.36056821,31.8067206,20.91441583,628,627,1,yuca
6777,Huancabamba,7,2007,NPS,267.6,26.54024463,32.33000428,20.95772381,49253,49064,189,maiz
6778,Huancabamba,7,2007,NPS,267.6,26.54024463,32.33000428,20.95772381,3319,3319,0,frijol
6779,Huancabamba,7,2007,NPS,267.6,26.54024463,32.33000428,20.95772381,706,706,0,yuca
6780,Huancabamba,7,2008,NPS,393.2,24.39767377,29.19094893,19.59601599,49593,49593,0,maiz
6781,Huancabamba,7,2008,NPS,393.2,24.39767377,29.19094893,19.59601599,2444,2444,0,frijol
6782,Huancabamba,7,2008,NPS,393.2,24.39767377,29.19094893,19.59601599,739,739,0,yuca
6783,Huancabamba,7,2009,NPS,201.8,24.72349435,30.61896917,18.82801953,47034,47034,0,maiz
6784,Huancabamba,7,2009,NPS,201.8,24.72349435,30.61896917,18.82801953,2465,2465,0,frijol
6785,Huancabamba,7,2009,NPS,201.8,24.72349435,30.61896917,18.82801953,723,723,0,yuca
6786,Huancabamba,7,2010,NPS,371.3,24.59673774,29.61654268,19.5769328,44493,44200,293,maiz
6787,Huancabamba,7,2010,NPS,371.3,24.59673774,29.61654268,19.5769328,2667,2502,165,frijol
6788,Huancabamba,7,2010,NPS,371.3,24.59673774,29.61654268,19.5769328,672,672,0,yuca
6789,Huancabamba,7,2011,NPS,453.1,25.42190408,30.4508807,20.39292746,45463,45463,0,maiz
6790,Huancabamba,7,2011,NPS,453.1,25.42190408,30.4508807,20.39292746,2653,2653,0,frijol
6791,Huancabamba,7,2011,NPS,453.1,25.42190408,30.4508807,20.39292746,655,655,0,yuca
6792,Huancabamba,7,2012,NPS,140,26,31.5,20.2,46238,46045,193,maiz
6793,Huancabamba,7,2012,NPS,140,26,31.5,20.2,2956,2894,62,frijol
6794,Huancabamba,7,2012,NPS,140,26,31.5,20.2,680,680,0,yuca
6795,Huancabamba,7,2013,NPS,133.5,26.7,32.5,20.9,46926,46926,0,maiz
6796,Huancabamba,7,2013,NPS,133.5,26.7,32.5,20.9,2977,2977,0,frijol
6797,Huancabamba,7,2013,NPS,133.5,26.7,32.5,20.9,691,691,0,yuca
6798,Huancabamba,7,2014,NPS,103.32,25.2,31,19.3,49045,49045,0,maiz
6799,Huancabamba,7,2014,NPS,103.32,25.2,31,19.3,3239,3239,0,frijol
6800,Huancabamba,7,2014,NPS,103.32,25.2,31,19.3,667,667,0,yuca
6801,Huancabamba,7,2015,NPS,157.99,26,31.8,20.1,48511,48391,120,maiz
6802,Huancabamba,7,2015,NPS,157.99,26,31.8,20.1,3832,3676,156,frijol
6803,Huancabamba,7,2015,NPS,157.99,26,31.8,20.1,645,645,0,yuca
6804,Huancabamba,7,2016,D0,164.18,26.2,32.2,20.3,47224,47224,0,maiz
6805,Huancabamba,7,2016,D0,164.18,26.2,32.2,20.3,3130,3130,0,frijol
6806,Huancabamba,7,2016,D0,164.18,26.2,32.2,20.3,685,685,0,yuca
6807,Huancabamba,7,2017,NPS,183.03,25.5,31,20,47868,47215,653,maiz
6808,Huancabamba,7,2017,NPS,183.03,25.5,31,20,3033,3003,30,frijol
6809,Huancabamba,7,2017,NPS,183.03,25.5,31,20,722,722,0,yuca
6810,Huancabamba,7,2018,D0,86.16,24.5,31,18,46054,45951,103,maiz
6811,Huancabamba,7,2018,D0,86.16,24.5,31,18,3026,3026,0,frijol
6812,Huancabamba,7,2018,D0,86.16,24.5,31,18,714,714,0,yuca
