,ENTIDAD,A?O,MES,TEMPERATURA_PROMEDIO,TEMPERATURA_MAXIMA,TEMPERATURA_MINIMA
4155,PACAIPAMPA,2012,SEPTIEMBRE,27.50000000,33.40000000,21.70000000
4156,PAIMAS,2012,SEPTIEMBRE,18.30000000,25.60000000,11.20000000
4157,SAPILLICA,2012,SEPTIEMBRE,24.40000000,30.80000000,18.10000000
4158,PAITA,2012,OCTUBRE,18.60000000,28.10000000,9.20000000
4159,AMOTAPE,2012,OCTUBRE,22.30000000,30.00000000,14.60000000
4160,COLAN,2012,OCTUBRE,25.70000000,31.90000000,19.40000000
4161,EL ARENAL,2012,OCTUBRE,26.50000000,31.80000000,21.20000000
4162,LA HUACA,2012,OCTUBRE,23.20000000,30.60000000,15.90000000
4163,TAMARINDO,2012,OCTUBRE,28.00000000,33.20000000,22.70000000
4164,VICHAYAL,2012,OCTUBRE,24.60000000,29.70000000,19.50000000
4165,CHULUCANAS,2012,OCTUBRE,19.90000000,28.70000000,11.20000000
4166,BUENOS AIRES,2012,OCTUBRE,17.50000000,24.30000000,10.80000000
4167,CHALACO,2012,OCTUBRE,19.00000000,28.00000000,10.00000000
4168,LA MATANZA,2012,OCTUBRE,19.70000000,28.50000000,10.80000000
4169,MORROPON,2012,OCTUBRE,25.30000000,31.00000000,19.60000000
4170,SALITRAL,2012,OCTUBRE,17.90000000,25.70000000,10.10000000
4171,SAN JUAN DE BIGOTE,2012,OCTUBRE,20.60000000,27.80000000,13.50000000
4172,SANTA CATALINA DE MOSSA,2012,OCTUBRE,15.10000000,22.90000000,7.30000000
4173,SANTO DOMINGO,2012,OCTUBRE,21.20000000,28.90000000,13.40000000
4174,YAMANGO,2012,OCTUBRE,21.20000000,28.70000000,13.80000000
4175,HUANCABAMBA,2012,OCTUBRE,27.60000000,33.60000000,21.70000000
4176,CANCHAQUE,2012,OCTUBRE,23.60000000,30.70000000,16.50000000
4177,EL CARMEN DE LA FRONTERA,2012,OCTUBRE,25.60000000,31.20000000,20.00000000
4178,HUARMACA,2012,OCTUBRE,17.70000000,25.20000000,10.20000000
4179,LALAQUIZ,2012,OCTUBRE,19.40000000,27.70000000,11.10000000
4180,SAN MIGUEL DE EL FAIQUE,2012,OCTUBRE,27.10000000,32.10000000,22.10000000
4181,SONDOR,2012,OCTUBRE,23.60000000,30.50000000,16.70000000
4182,SONDORILLO,2012,OCTUBRE,27.10000000,34.30000000,19.80000000
4183,AYABACA,2012,OCTUBRE,24.00000000,33.10000000,15.00000000
4184,FRIAS,2012,OCTUBRE,26.70000000,31.30000000,22.00000000
4185,JILILI,2012,OCTUBRE,25.60000000,31.90000000,19.30000000
4186,LAGUNAS,2012,OCTUBRE,15.00000000,23.90000000,6.10000000
4187,MONTERO,2012,OCTUBRE,23.20000000,28.40000000,18.00000000
4188,PACAIPAMPA,2012,OCTUBRE,26.10000000,31.50000000,20.70000000
4189,PAIMAS,2012,OCTUBRE,18.20000000,27.50000000,9.00000000
4190,SAPILLICA,2012,OCTUBRE,22.80000000,30.10000000,15.50000000
4191,PAITA,2012,NOVIEMBRE,15.80000000,24.40000000,7.20000000
4192,AMOTAPE,2012,NOVIEMBRE,17.20000000,24.30000000,10.10000000
4193,COLAN,2012,NOVIEMBRE,22.40000000,28.70000000,15.80000000
4194,EL ARENAL,2012,NOVIEMBRE,23.60000000,29.50000000,17.40000000
4195,LA HUACA,2012,NOVIEMBRE,18.50000000,25.30000000,11.40000000
4196,TAMARINDO,2012,NOVIEMBRE,26.50000000,31.80000000,20.90000000
4197,VICHAYAL,2012,NOVIEMBRE,22.60000000,28.50000000,16.50000000
4198,CHULUCANAS,2012,NOVIEMBRE,15.50000000,24.00000000,6.80000000
4199,BUENOS AIRES,2012,NOVIEMBRE,15.10000000,21.30000000,8.70000000
4200,CHALACO,2012,NOVIEMBRE,15.90000000,25.10000000,6.50000000
4201,LA MATANZA,2012,NOVIEMBRE,16.40000000,24.70000000,8.00000000
4202,MORROPON,2012,NOVIEMBRE,24.20000000,30.30000000,17.70000000
4203,SALITRAL,2012,NOVIEMBRE,15.40000000,22.10000000,8.50000000
4204,SAN JUAN DE BIGOTE,2012,NOVIEMBRE,18.80000000,26.80000000,10.60000000
4205,SANTA CATALINA DE MOSSA,2012,NOVIEMBRE,12.50000000,20.00000000,5.10000000
4206,SANTO DOMINGO,2012,NOVIEMBRE,18.10000000,26.00000000,10.20000000
4207,YAMANGO,2012,NOVIEMBRE,19.60000000,27.50000000,11.70000000
4208,HUANCABAMBA,2012,NOVIEMBRE,25.80000000,32.60000000,18.70000000
4209,CANCHAQUE,2012,NOVIEMBRE,19.00000000,24.50000000,13.30000000
4210,EL CARMEN DE LA FRONTERA,2012,NOVIEMBRE,23.00000000,29.00000000,16.60000000
4211,HUARMACA,2012,NOVIEMBRE,15.80000000,23.10000000,8.50000000
4212,LALAQUIZ,2012,NOVIEMBRE,16.60000000,23.60000000,9.50000000
4213,SAN MIGUEL DE EL FAIQUE,2012,NOVIEMBRE,24.10000000,29.70000000,18.20000000
4214,SONDOR,2012,NOVIEMBRE,20.10000000,25.60000000,14.40000000
4215,SONDORILLO,2012,NOVIEMBRE,24.30000000,32.50000000,15.90000000
4216,AYABACA,2012,NOVIEMBRE,19.90000000,28.70000000,10.90000000
4217,FRIAS,2012,NOVIEMBRE,24.40000000,29.80000000,18.80000000
4218,JILILI,2012,NOVIEMBRE,21.40000000,26.90000000,15.70000000
4219,LAGUNAS,2012,NOVIEMBRE,13.10000000,21.70000000,4.30000000
4220,MONTERO,2012,NOVIEMBRE,20.50000000,25.10000000,15.70000000
4221,PACAIPAMPA,2012,NOVIEMBRE,22.50000000,28.80000000,15.90000000
4222,PAIMAS,2012,NOVIEMBRE,15.30000000,24.20000000,6.30000000
4223,SAPILLICA,2012,NOVIEMBRE,19.40000000,26.60000000,12.00000000
4224,PAITA,2012,DICIEMBRE,14.35000000,24.00000000,4.70000000
4225,AMOTAPE,2012,DICIEMBRE,14.00000000,20.40000000,7.60000000
4226,COLAN,2012,DICIEMBRE,18.95000000,25.00000000,12.90000000
4227,EL ARENAL,2012,DICIEMBRE,25.05000000,31.20000000,18.90000000
4228,LA HUACA,2012,DICIEMBRE,15.65000000,23.60000000,7.70000000
4229,TAMARINDO,2012,DICIEMBRE,25.50000000,31.80000000,19.20000000
4230,VICHAYAL,2012,DICIEMBRE,23.15000000,29.80000000,16.50000000
4231,CHULUCANAS,2012,DICIEMBRE,11.75000000,20.70000000,2.80000000
4232,BUENOS AIRES,2012,DICIEMBRE,15.60000000,23.30000000,7.90000000
4233,CHALACO,2012,DICIEMBRE,13.05000000,22.70000000,3.40000000
4234,LA MATANZA,2012,DICIEMBRE,15.70000000,24.90000000,6.50000000
4235,MORROPON,2012,DICIEMBRE,23.90000000,30.70000000,17.10000000
4236,SALITRAL,2012,DICIEMBRE,15.25000000,23.80000000,6.70000000
4237,SAN JUAN DE BIGOTE,2012,DICIEMBRE,17.15000000,25.70000000,8.60000000
4238,SANTA CATALINA DE MOSSA,2012,DICIEMBRE,13.16000000,22.10000000,4.22000000
4239,SANTO DOMINGO,2012,DICIEMBRE,16.80000000,25.80000000,7.80000000
4240,YAMANGO,2012,DICIEMBRE,19.60000000,28.40000000,10.80000000
4241,HUANCABAMBA,2012,DICIEMBRE,22.95000000,30.20000000,15.70000000
4242,CANCHAQUE,2012,DICIEMBRE,16.60000000,24.00000000,9.20000000
4243,EL CARMEN DE LA FRONTERA,2012,DICIEMBRE,23.05000000,29.90000000,16.20000000
4244,HUARMACA,2012,DICIEMBRE,16.00000000,24.30000000,7.70000000
4245,LALAQUIZ,2012,DICIEMBRE,16.05000000,24.50000000,7.60000000
4246,SAN MIGUEL DE EL FAIQUE,2012,DICIEMBRE,25.10000000,30.40000000,19.80000000
4247,SONDOR,2012,DICIEMBRE,19.15000000,26.00000000,12.30000000
4248,SONDORILLO,2012,DICIEMBRE,20.45000000,28.40000000,12.50000000
4249,AYABACA,2012,DICIEMBRE,14.50000000,23.10000000,5.90000000
4250,FRIAS,2012,DICIEMBRE,25.00000000,30.30000000,19.70000000
4251,JILILI,2012,DICIEMBRE,19.80000000,26.10000000,13.50000000
4252,LAGUNAS,2012,DICIEMBRE,13.30000000,22.90000000,3.70000000
4253,MONTERO,2012,DICIEMBRE,20.90000000,26.20000000,15.60000000
4254,PACAIPAMPA,2012,DICIEMBRE,24.15000000,30.80000000,17.50000000
4255,PAIMAS,2012,DICIEMBRE,13.45000000,23.30000000,3.60000000
4256,SAPILLICA,2012,DICIEMBRE,17.40000000,25.16000000,9.65000000
4257,PAITA,2012,ANUAL,17.80416667,26.61666667,9.10000000
4258,AMOTAPE,2012,ANUAL,19.89166667,26.95000000,12.82500000
4259,COLAN,2012,ANUAL,23.09583333,29.86666667,16.48333333
4260,EL ARENAL,2012,ANUAL,26.57083333,32.36666667,20.82500000
4261,LA HUACA,2012,ANUAL,22.44583333,29.99166667,15.28333333
4262,TAMARINDO,2012,ANUAL,25.66666667,31.60833333,19.73333333
4263,VICHAYAL,2012,ANUAL,24.36250000,30.21666667,18.52500000
4264,CHULUCANAS,2012,ANUAL,19.29583333,27.83333333,10.78333333
4265,BUENOS AIRES,2012,ANUAL,16.97166667,23.38333333,10.61666667
4266,CHALACO,2012,ANUAL,18.30416667,27.45000000,9.16666667
4267,LA MATANZA,2012,ANUAL,19.02500000,27.20833333,10.70833333
4268,MORROPON,2012,ANUAL,25.22500000,31.18333333,18.74166667
4269,SALITRAL,2012,ANUAL,17.67083333,24.95833333,10.37500000
4270,SAN JUAN DE BIGOTE,2012,ANUAL,20.37083333,28.05833333,12.70833333
4271,SANTA CATALINA DE MOSSA,2012,ANUAL,14.63833333,21.85833333,7.41833333
4272,SANTO DOMINGO,2012,ANUAL,19.74166667,27.70000000,11.80833333
4273,YAMANGO,2012,ANUAL,21.45000000,29.10833333,13.69166667
4274,HUANCABAMBA,2012,ANUAL,25.22083333,32.45000000,18.29166667
4275,CANCHAQUE,2012,ANUAL,22.74166667,29.76666667,15.70833333
4276,EL CARMEN DE LA FRONTERA,2012,ANUAL,24.67916667,30.95000000,18.40833333
4277,HUARMACA,2012,ANUAL,17.76666667,25.03333333,10.52500000
4278,LALAQUIZ,2012,ANUAL,19.01250000,26.60000000,11.45833333
4279,SAN MIGUEL DE EL FAIQUE,2012,ANUAL,26.75000000,31.71666667,21.85000000
4280,SONDOR,2012,ANUAL,22.95416667,29.65000000,16.27500000
4281,SONDORILLO,2012,ANUAL,25.08750000,32.86666667,17.30000000
4282,AYABACA,2012,ANUAL,22.44166667,31.20833333,13.63333333
4283,FRIAS,2012,ANUAL,26.03333333,30.96666667,20.82500000
4284,JILILI,2012,ANUAL,24.63333333,30.49166667,18.78333333
4285,LAGUNAS,2012,ANUAL,14.70000000,23.07500000,6.41666667
4286,MONTERO,2012,ANUAL,22.90833333,28.08333333,17.76666667
4287,PACAIPAMPA,2012,ANUAL,25.95416667,32.01666667,19.90833333
4288,PAIMAS,2012,ANUAL,17.28750000,26.65000000,8.48333333
4289,SAPILLICA,2012,ANUAL,21.86666667,29.13833333,14.50416667
4290,PAITA,2013,ENERO,13.38786896,21.62182833,5.15390958
4291,AMOTAPE,2013,ENERO,12.94445423,18.97081000,6.91809846
4292,COLAN,2013,ENERO,16.80858074,23.29045296,10.32670852
4293,EL ARENAL,2013,ENERO,24.55615053,29.69944421,19.41285684
4294,LA HUACA,2013,ENERO,13.44706797,20.44210812,6.45202781
4295,TAMARINDO,2013,ENERO,24.99654176,31.30418059,18.68890294
4296,VICHAYAL,2013,ENERO,22.83741000,28.46246730,17.21235270
4297,CHULUCANAS,2013,ENERO,9.28506287,17.53620648,1.03391926
4298,BUENOS AIRES,2013,ENERO,15.10890120,22.01418840,8.20361400
4299,CHALACO,2013,ENERO,11.35574727,20.58205750,2.12943705
4300,LA MATANZA,2013,ENERO,15.69475391,24.10295127,7.28655655
4301,MORROPON,2013,ENERO,23.99973393,30.91147125,17.08799661
4302,SALITRAL,2013,ENERO,14.87845703,22.59139625,7.16551781
4303,SAN JUAN DE BIGOTE,2013,ENERO,16.88481313,24.11781375,9.65181250
4304,SANTA CATALINA DE MOSSA,2013,ENERO,12.87080741,20.75815414,4.98346069
4305,SANTO DOMINGO,2013,ENERO,16.95564500,25.17134135,8.73994865
4306,YAMANGO,2013,ENERO,19.72334317,28.34619567,11.10049067
4307,HUANCABAMBA,2013,ENERO,21.75047542,29.09864083,14.40231000
4308,CANCHAQUE,2013,ENERO,14.63979339,21.31730935,7.96227742
4309,EL CARMEN DE LA FRONTERA,2013,ENERO,22.79415227,29.11670939,16.47159515
4310,HUARMACA,2013,ENERO,15.42925306,23.20684837,7.65165776
4311,LALAQUIZ,2013,ENERO,15.85548250,23.86865143,7.84231357
4312,SAN MIGUEL DE EL FAIQUE,2013,ENERO,25.18393542,29.60801750,20.75985333
4313,SONDOR,2013,ENERO,17.57472446,23.86907108,11.28037784
4314,SONDORILLO,2013,ENERO,18.61222671,27.50170244,9.72275098
4315,AYABACA,2013,ENERO,12.59499045,21.20867250,3.98130839
4316,FRIAS,2013,ENERO,23.73897250,27.74532500,19.73262000
4317,JILILI,2013,ENERO,17.65665783,23.19305750,12.12025817
4318,LAGUNAS,2013,ENERO,13.16744786,21.72297000,4.61192571
4319,MONTERO,2013,ENERO,19.31059390,23.82990930,14.79127849
4320,PACAIPAMPA,2013,ENERO,23.49891904,29.20517885,17.79265923
4321,PAIMAS,2013,ENERO,12.31719457,20.76208404,3.87230511
4322,SAPILLICA,2013,ENERO,16.00000000,23.20000000,8.90000000
4323,PAITA,2013,FEBRERO,15.64067200,26.45110946,4.83023454
4324,AMOTAPE,2013,FEBRERO,13.74818526,20.68183205,6.81453847
4325,COLAN,2013,FEBRERO,17.50125223,24.31187619,10.69062828
4326,EL ARENAL,2013,FEBRERO,26.16636351,32.52284934,19.80987767
4327,LA HUACA,2013,FEBRERO,17.26223632,25.31619060,9.20828203
4328,TAMARINDO,2013,FEBRERO,24.26417548,31.59514640,16.93320455
4329,VICHAYAL,2013,FEBRERO,24.35749565,31.42739342,17.28759788
4330,CHULUCANAS,2013,FEBRERO,11.64852056,20.97504305,2.32199807
4331,BUENOS AIRES,2013,FEBRERO,17.70727853,25.86423737,9.55031969
4332,CHALACO,2013,FEBRERO,14.13068586,24.06280711,4.19856461
4333,LA MATANZA,2013,FEBRERO,17.90080676,28.07167835,7.72993517
4334,MORROPON,2013,FEBRERO,24.46199120,31.89089564,17.03308677
4335,SALITRAL,2013,FEBRERO,17.40952690,26.90522987,7.91382394
4336,SAN JUAN DE BIGOTE,2013,FEBRERO,18.82108163,28.21712725,9.42503602
4337,SANTA CATALINA DE MOSSA,2013,FEBRERO,14.58240077,23.66759446,5.49720709
4338,SANTO DOMINGO,2013,FEBRERO,18.59427711,28.58475018,8.60380404
4339,YAMANGO,2013,FEBRERO,21.51812094,31.32990699,11.70633489
4340,HUANCABAMBA,2013,FEBRERO,21.87552359,30.32806437,13.42298280
4341,CANCHAQUE,2013,FEBRERO,18.81785974,26.69773130,10.93798817
4342,EL CARMEN DE LA FRONTERA,2013,FEBRERO,24.31706188,31.85057001,16.78355375
4343,HUARMACA,2013,FEBRERO,17.70586680,26.59709541,8.81463819
4344,LALAQUIZ,2013,FEBRERO,18.16078489,27.84438398,8.47718580
4345,SAN MIGUEL DE EL FAIQUE,2013,FEBRERO,25.97409352,30.93696259,21.01122445
4346,SONDOR,2013,FEBRERO,21.51825785,29.23664833,13.79986738
4347,SONDORILLO,2013,FEBRERO,19.44835415,29.02207987,9.87462843
4348,AYABACA,2013,FEBRERO,13.85242169,23.23167242,4.47317096
4349,FRIAS,2013,FEBRERO,25.75549513,31.28184797,20.22914228
4350,JILILI,2013,FEBRERO,22.03577788,28.64695119,15.42460456
4351,LAGUNAS,2013,FEBRERO,15.04715368,25.06916667,5.02514069
4352,MONTERO,2013,FEBRERO,22.17347533,28.09100946,16.25594121
4353,PACAIPAMPA,2013,FEBRERO,25.40947702,32.27697752,18.54197652
4354,PAIMAS,2013,FEBRERO,14.68366188,25.18587434,4.18144941
4355,SAPILLICA,2013,FEBRERO,18.20000000,26.50000000,9.90000000
4356,PAITA,2013,MARZO,15.80000000,26.40000000,5.20000000
4357,AMOTAPE,2013,MARZO,18.60000000,26.60000000,10.30000000
4358,COLAN,2013,MARZO,21.00000000,28.80000000,13.20000000
4359,EL ARENAL,2013,MARZO,25.80000000,32.80000000,18.90000000
4360,LA HUACA,2013,MARZO,19.30000000,28.40000000,10.50000000
4361,TAMARINDO,2013,MARZO,24.90000000,32.40000000,17.40000000
4362,VICHAYAL,2013,MARZO,24.50000000,31.70000000,17.40000000
4363,CHULUCANAS,2013,MARZO,15.60000000,25.70000000,5.50000000
4364,BUENOS AIRES,2013,MARZO,16.80000000,24.10000000,9.50000000
4365,CHALACO,2013,MARZO,15.90000000,26.50000000,5.20000000
4366,LA MATANZA,2013,MARZO,17.50000000,27.10000000,8.00000000
4367,MORROPON,2013,MARZO,25.30000000,32.60000000,18.10000000
4368,SALITRAL,2013,MARZO,16.60000000,25.40000000,7.80000000
4369,SAN JUAN DE BIGOTE,2013,MARZO,19.20000000,28.00000000,10.80000000
4370,SANTA CATALINA DE MOSSA,2013,MARZO,15.30000000,23.90000000,6.70000000
4371,SANTO DOMINGO,2013,MARZO,17.20000000,26.50000000,7.90000000
4372,YAMANGO,2013,MARZO,22.60000000,31.60000000,13.60000000
4373,HUANCABAMBA,2013,MARZO,22.90000000,32.70000000,13.10000000
4374,CANCHAQUE,2013,MARZO,20.00000000,28.40000000,11.50000000
4375,EL CARMEN DE LA FRONTERA,2013,MARZO,24.60000000,32.00000000,17.20000000
4376,HUARMACA,2013,MARZO,17.40000000,26.00000000,9.00000000
4377,LALAQUIZ,2013,MARZO,17.10000000,26.00000000,8.20000000
4378,SAN MIGUEL DE EL FAIQUE,2013,MARZO,24.60000000,30.20000000,19.00000000
4379,SONDOR,2013,MARZO,21.40000000,29.90000000,12.80000000
4380,SONDORILLO,2013,MARZO,22.10000000,32.70000000,11.60000000
4381,AYABACA,2013,MARZO,19.80000000,30.10000000,9.40000000
4382,FRIAS,2013,MARZO,25.40000000,31.50000000,19.30000000
4383,JILILI,2013,MARZO,22.10000000,29.70000000,14.50000000
4384,LAGUNAS,2013,MARZO,14.20000000,23.30000000,5.20000000
4385,MONTERO,2013,MARZO,21.60000000,28.00000000,15.30000000
4386,PACAIPAMPA,2013,MARZO,24.40000000,31.60000000,17.00000000
4387,PAIMAS,2013,MARZO,15.10000000,25.70000000,4.50000000
4388,SAPILLICA,2013,MARZO,19.90000000,28.70000000,11.10000000
4389,PAITA,2013,ABRIL,19.40000000,30.50000000,8.20000000
4390,AMOTAPE,2013,ABRIL,19.20000000,27.10000000,11.30000000
4391,COLAN,2013,ABRIL,21.40000000,29.00000000,13.80000000
4392,EL ARENAL,2013,ABRIL,29.90000000,36.90000000,22.80000000
4393,LA HUACA,2013,ABRIL,22.90000000,31.30000000,14.60000000
4394,TAMARINDO,2013,ABRIL,24.90000000,32.20000000,17.50000000
4395,VICHAYAL,2013,ABRIL,26.90000000,34.10000000,19.80000000
4396,CHULUCANAS,2013,ABRIL,18.90000000,28.90000000,8.90000000
4397,BUENOS AIRES,2013,ABRIL,20.50000000,27.90000000,13.00000000
4398,CHALACO,2013,ABRIL,19.40000000,30.30000000,8.50000000
4399,LA MATANZA,2013,ABRIL,21.20000000,31.10000000,11.30000000
4400,MORROPON,2013,ABRIL,26.40000000,35.50000000,19.30000000
4401,SALITRAL,2013,ABRIL,20.70000000,29.90000000,11.60000000
4402,SAN JUAN DE BIGOTE,2013,ABRIL,22.10000000,32.40000000,11.90000000
4403,SANTA CATALINA DE MOSSA,2013,ABRIL,17.00000000,26.10000000,7.90000000
4404,SANTO DOMINGO,2013,ABRIL,21.30000000,30.40000000,12.30000000
4405,YAMANGO,2013,ABRIL,25.10000000,34.40000000,15.70000000
4406,HUANCABAMBA,2013,ABRIL,24.80000000,34.30000000,15.40000000
4407,CANCHAQUE,2013,ABRIL,23.00000000,31.20000000,14.80000000
4408,EL CARMEN DE LA FRONTERA,2013,ABRIL,26.80000000,34.30000000,19.40000000
4409,HUARMACA,2013,ABRIL,20.60000000,28.80000000,12.40000000
4410,LALAQUIZ,2013,ABRIL,21.90000000,30.90000000,12.90000000
4411,SAN MIGUEL DE EL FAIQUE,2013,ABRIL,27.90000000,33.20000000,22.70000000
4412,SONDOR,2013,ABRIL,25.20000000,33.30000000,17.10000000
4413,SONDORILLO,2013,ABRIL,23.50000000,33.20000000,13.70000000
4414,AYABACA,2013,ABRIL,21.30000000,31.40000000,11.10000000
4415,FRIAS,2013,ABRIL,29.00000000,35.30000000,22.60000000
4416,JILILI,2013,ABRIL,25.10000000,31.90000000,18.30000000
4417,LAGUNAS,2013,ABRIL,17.40000000,26.30000000,8.50000000
4418,MONTERO,2013,ABRIL,24.70000000,30.70000000,18.60000000
4419,PACAIPAMPA,2013,ABRIL,28.80000000,36.10000000,21.40000000
4420,PAIMAS,2013,ABRIL,18.60000000,29.70000000,7.40000000
4421,SAPILLICA,2013,ABRIL,22.60000000,31.40000000,13.80000000
4422,PAITA,2013,MAYO,21.50000000,31.40000000,11.50000000
4423,AMOTAPE,2013,MAYO,23.50000000,31.00000000,15.90000000
4424,COLAN,2013,MAYO,23.80000000,31.30000000,16.40000000
4425,EL ARENAL,2013,MAYO,30.30000000,37.00000000,23.60000000
4426,LA HUACA,2013,MAYO,25.90000000,33.50000000,18.20000000
4427,TAMARINDO,2013,MAYO,26.30000000,33.10000000,19.40000000
4428,VICHAYAL,2013,MAYO,26.70000000,32.90000000,20.60000000
4429,CHULUCANAS,2013,MAYO,21.90000000,31.00000000,12.80000000
4430,BUENOS AIRES,2013,MAYO,20.50000000,27.60000000,13.40000000
4431,CHALACO,2013,MAYO,21.70000000,31.70000000,11.80000000
4432,LA MATANZA,2013,MAYO,22.60000000,31.40000000,13.80000000
4433,MORROPON,2013,MAYO,26.50000000,33.30000000,19.80000000
4434,SALITRAL,2013,MAYO,20.70000000,28.60000000,12.80000000
4435,SAN JUAN DE BIGOTE,2013,MAYO,22.90000000,31.00000000,14.90000000
4436,SANTA CATALINA DE MOSSA,2013,MAYO,18.30000000,26.10000000,10.50000000
4437,SANTO DOMINGO,2013,MAYO,21.80000000,30.20000000,13.30000000
4438,YAMANGO,2013,MAYO,24.70000000,33.10000000,16.40000000
4439,HUANCABAMBA,2013,MAYO,26.00000000,33.90000000,18.20000000
4440,CANCHAQUE,2013,MAYO,25.30000000,32.10000000,18.50000000
4441,EL CARMEN DE LA FRONTERA,2013,MAYO,26.70000000,33.40000000,20.10000000
4442,HUARMACA,2013,MAYO,20.50000000,28.30000000,12.70000000
4443,LALAQUIZ,2013,MAYO,22.50000000,30.80000000,14.30000000
4444,SAN MIGUEL DE EL FAIQUE,2013,MAYO,28.40000000,33.60000000,23.10000000
4445,SONDOR,2013,MAYO,26.50000000,33.50000000,19.50000000
4446,SONDORILLO,2013,MAYO,26.40000000,35.60000000,17.20000000
4447,AYABACA,2013,MAYO,25.30000000,35.00000000,15.70000000
4448,FRIAS,2013,MAYO,29.10000000,34.90000000,23.30000000
4449,JILILI,2013,MAYO,27.20000000,33.00000000,21.30000000
4450,LAGUNAS,2013,MAYO,18.00000000,26.40000000,9.70000000
4451,MONTERO,2013,MAYO,25.70000000,31.40000000,19.90000000
4452,PACAIPAMPA,2013,MAYO,29.00000000,35.90000000,22.20000000
4453,PAIMAS,2013,MAYO,21.10000000,31.10000000,11.00000000
4454,SAPILLICA,2013,MAYO,24.60000000,32.50000000,16.70000000
4455,PAITA,2013,JUNIO,22.80000000,30.70000000,14.90000000
4456,AMOTAPE,2013,JUNIO,25.50000000,33.70000000,17.40000000
4457,COLAN,2013,JUNIO,27.00000000,33.80000000,20.10000000
4458,EL ARENAL,2013,JUNIO,29.00000000,34.50000000,23.50000000
4459,LA HUACA,2013,JUNIO,28.90000000,35.80000000,22.00000000
4460,TAMARINDO,2013,JUNIO,28.50000000,33.80000000,23.20000000
4461,VICHAYAL,2013,JUNIO,25.80000000,31.00000000,20.70000000
4462,CHULUCANAS,2013,JUNIO,27.40000000,36.00000000,18.80000000
4463,BUENOS AIRES,2013,JUNIO,19.80000000,25.90000000,13.70000000
4464,CHALACO,2013,JUNIO,25.20000000,33.80000000,16.60000000
4465,LA MATANZA,2013,JUNIO,22.50000000,30.10000000,15.00000000
4466,MORROPON,2013,JUNIO,26.30000000,31.90000000,20.70000000
4467,SALITRAL,2013,JUNIO,20.30000000,27.30000000,13.40000000
4468,SAN JUAN DE BIGOTE,2013,JUNIO,24.60000000,31.60000000,17.70000000
4469,SANTA CATALINA DE MOSSA,2013,JUNIO,18.40000000,25.00000000,11.80000000
4470,SANTO DOMINGO,2013,JUNIO,22.50000000,29.30000000,15.80000000
4471,YAMANGO,2013,JUNIO,23.00000000,29.60000000,16.50000000
4472,HUANCABAMBA,2013,JUNIO,28.20000000,34.10000000,22.40000000
4473,CANCHAQUE,2013,JUNIO,28.00000000,35.10000000,20.80000000
4474,EL CARMEN DE LA FRONTERA,2013,JUNIO,27.00000000,33.00000000,21.10000000
4475,HUARMACA,2013,JUNIO,20.10000000,27.00000000,13.10000000
4476,LALAQUIZ,2013,JUNIO,22.60000000,29.90000000,15.20000000
4477,SAN MIGUEL DE EL FAIQUE,2013,JUNIO,28.30000000,33.00000000,23.70000000
4478,SONDOR,2013,JUNIO,27.60000000,34.00000000,21.10000000
4479,SONDORILLO,2013,JUNIO,30.10000000,37.00000000,23.20000000
4480,AYABACA,2013,JUNIO,30.60000000,39.90000000,21.20000000
4481,FRIAS,2013,JUNIO,28.30000000,33.40000000,23.30000000
4482,JILILI,2013,JUNIO,29.60000000,35.50000000,23.60000000
4483,LAGUNAS,2013,JUNIO,16.80000000,24.10000000,9.60000000
4484,MONTERO,2013,JUNIO,26.30000000,31.60000000,21.00000000
4485,PACAIPAMPA,2013,JUNIO,28.40000000,34.10000000,22.80000000
4486,PAIMAS,2013,JUNIO,22.20000000,30.40000000,14.00000000
4487,SAPILLICA,2013,JUNIO,26.80000000,34.00000000,19.70000000
4488,PAITA,2013,JULIO,20.40000000,26.90000000,14.00000000
4489,AMOTAPE,2013,JULIO,26.50000000,33.10000000,20.00000000
4490,COLAN,2013,JULIO,29.00000000,34.90000000,23.10000000
4491,EL ARENAL,2013,JULIO,28.90000000,34.40000000,23.40000000
4492,LA HUACA,2013,JULIO,28.20000000,24.80000000,21.60000000
4493,TAMARINDO,2013,JULIO,27.90000000,33.00000000,22.70000000
4494,VICHAYAL,2013,JULIO,25.50000000,30.80000000,20.30000000
4495,CHULUCANAS,2013,JULIO,25.10000000,31.60000000,18.50000000
4496,BUENOS AIRES,2013,JULIO,19.00000000,24.90000000,13.10000000
4497,CHALACO,2013,JULIO,22.40000000,29.30000000,15.50000000
4498,LA MATANZA,2013,JULIO,20.70000000,27.30000000,14.20000000
