,ENTIDAD,AÃ±o,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
4304,SANTA CATALINA DE MOSSA,2013,ENERO,12.871,20.758,4.983
4305,SANTO DOMINGO,2013,ENERO,16.956,25.171,8.74
4306,YAMANGO,2013,ENERO,19.723,28.346,11.1
4307,HUANCABAMBA,2013,ENERO,21.75,29.099,14.402
4308,CANCHAQUE,2013,ENERO,14.64,21.317,7.962
4309,EL CARMEN DE LA FRONTERA,2013,ENERO,22.794,29.117,16.472
4310,HUARMACA,2013,ENERO,15.429,23.207,7.652
4311,LALAQUIZ,2013,ENERO,15.855,23.869,7.842
4312,SAN MIGUEL DE EL FAIQUE,2013,ENERO,25.184,29.608,20.76
4313,SONDOR,2013,ENERO,17.575,23.869,11.28
4314,SONDORILLO,2013,ENERO,18.612,27.502,9.723
4315,AYABACA,2013,ENERO,12.595,21.209,3.981
4316,FRÍAS,2013,ENERO,23.739,27.745,19.733
4317,JILILÍ,2013,ENERO,17.657,23.193,12.12
4318,LAGUNAS,2013,ENERO,13.167,21.723,4.612
4319,MONTERO,2013,ENERO,19.311,23.83,14.791
4320,PACAIPAMPA,2013,ENERO,23.499,29.205,17.793
4321,PAIMAS,2013,ENERO,12.317,20.762,3.872
4322,SAPILLICA,2013,ENERO,16,23.2,8.9
4323,PAITA,2013,FEBRERO,15.641,26.451,4.83
4324,AMOTAPE,2013,FEBRERO,13.748,20.682,6.815
4325,COLÁN,2013,FEBRERO,17.501,24.312,10.691
4326,EL ARENAL,2013,FEBRERO,26.166,32.523,19.81
4327,LA HUACA,2013,FEBRERO,17.262,25.316,9.208
4328,TAMARINDO,2013,FEBRERO,24.264,31.595,16.933
4329,VICHAYAL,2013,FEBRERO,24.357,31.427,17.288
4330,CHULUCANAS,2013,FEBRERO,11.649,20.975,2.322
4331,BUENOS AIRES,2013,FEBRERO,17.707,25.864,9.55
4332,CHALACO,2013,FEBRERO,14.131,24.063,4.199
4333,LA MATANZA,2013,FEBRERO,17.901,28.072,7.73
4334,MORROPÓN,2013,FEBRERO,24.462,31.891,17.033
4335,SALITRAL,2013,FEBRERO,17.41,26.905,7.914
4336,SAN JUAN DE BIGOTE,2013,FEBRERO,18.821,28.217,9.425
4337,SANTA CATALINA DE MOSSA,2013,FEBRERO,14.582,23.668,5.497
4338,SANTO DOMINGO,2013,FEBRERO,18.594,28.585,8.604
4339,YAMANGO,2013,FEBRERO,21.518,31.33,11.706
4340,HUANCABAMBA,2013,FEBRERO,21.876,30.328,13.423
4341,CANCHAQUE,2013,FEBRERO,18.818,26.698,10.938
4342,EL CARMEN DE LA FRONTERA,2013,FEBRERO,24.317,31.851,16.784
4343,HUARMACA,2013,FEBRERO,17.706,26.597,8.815
4344,LALAQUIZ,2013,FEBRERO,18.161,27.844,8.477
4345,SAN MIGUEL DE EL FAIQUE,2013,FEBRERO,25.974,30.937,21.011
4346,SONDOR,2013,FEBRERO,21.518,29.237,13.8
4347,SONDORILLO,2013,FEBRERO,19.448,29.022,9.875
4348,AYABACA,2013,FEBRERO,13.852,23.232,4.473
4349,FRÍAS,2013,FEBRERO,25.755,31.282,20.229
4350,JILILÍ,2013,FEBRERO,22.036,28.647,15.425
4351,LAGUNAS,2013,FEBRERO,15.047,25.069,5.025
4352,MONTERO,2013,FEBRERO,22.173,28.091,16.256
4353,PACAIPAMPA,2013,FEBRERO,25.409,32.277,18.542
4354,PAIMAS,2013,FEBRERO,14.684,25.186,4.181
4355,SAPILLICA,2013,FEBRERO,18.2,26.5,9.9
4356,PAITA,2013,MARZO,15.8,26.4,5.2
4357,AMOTAPE,2013,MARZO,18.6,26.6,10.3
4358,COLÁN,2013,MARZO,21,28.8,13.2
4359,EL ARENAL,2013,MARZO,25.8,32.8,18.9
4360,LA HUACA,2013,MARZO,19.3,28.4,10.5
4361,TAMARINDO,2013,MARZO,24.9,32.4,17.4
4362,VICHAYAL,2013,MARZO,24.5,31.7,17.4
4363,CHULUCANAS,2013,MARZO,15.6,25.7,5.5
4364,BUENOS AIRES,2013,MARZO,16.8,24.1,9.5
4365,CHALACO,2013,MARZO,15.9,26.5,5.2
4366,LA MATANZA,2013,MARZO,17.5,27.1,8
4367,MORROPÓN,2013,MARZO,25.3,32.6,18.1
4368,SALITRAL,2013,MARZO,16.6,25.4,7.8
4369,SAN JUAN DE BIGOTE,2013,MARZO,19.2,28,10.8
4370,SANTA CATALINA DE MOSSA,2013,MARZO,15.3,23.9,6.7
4371,SANTO DOMINGO,2013,MARZO,17.2,26.5,7.9
4372,YAMANGO,2013,MARZO,22.6,31.6,13.6
4373,HUANCABAMBA,2013,MARZO,22.9,32.7,13.1
4374,CANCHAQUE,2013,MARZO,20,28.4,11.5
4375,EL CARMEN DE LA FRONTERA,2013,MARZO,24.6,32,17.2
4376,HUARMACA,2013,MARZO,17.4,26,9
4377,LALAQUIZ,2013,MARZO,17.1,26,8.2
4378,SAN MIGUEL DE EL FAIQUE,2013,MARZO,24.6,30.2,19
4379,SONDOR,2013,MARZO,21.4,29.9,12.8
4380,SONDORILLO,2013,MARZO,22.1,32.7,11.6
4381,AYABACA,2013,MARZO,19.8,30.1,9.4
4382,FRÍAS,2013,MARZO,25.4,31.5,19.3
4383,JILILÍ,2013,MARZO,22.1,29.7,14.5
4384,LAGUNAS,2013,MARZO,14.2,23.3,5.2
4385,MONTERO,2013,MARZO,21.6,28,15.3
4386,PACAIPAMPA,2013,MARZO,24.4,31.6,17
4387,PAIMAS,2013,MARZO,15.1,25.7,4.5
4388,SAPILLICA,2013,MARZO,19.9,28.7,11.1
4389,PAITA,2013,ABRIL,19.4,30.5,8.2
4390,AMOTAPE,2013,ABRIL,19.2,27.1,11.3
4391,COLÁN,2013,ABRIL,21.4,29,13.8
4392,EL ARENAL,2013,ABRIL,29.9,36.9,22.8
4393,LA HUACA,2013,ABRIL,22.9,31.3,14.6
4394,TAMARINDO,2013,ABRIL,24.9,32.2,17.5
4395,VICHAYAL,2013,ABRIL,26.9,34.1,19.8
4396,CHULUCANAS,2013,ABRIL,18.9,28.9,8.9
4397,BUENOS AIRES,2013,ABRIL,20.5,27.9,13
4398,CHALACO,2013,ABRIL,19.4,30.3,8.5
4399,LA MATANZA,2013,ABRIL,21.2,31.1,11.3
4400,MORROPÓN,2013,ABRIL,26.4,35.5,19.3
4401,SALITRAL,2013,ABRIL,20.7,29.9,11.6
4402,SAN JUAN DE BIGOTE,2013,ABRIL,22.1,32.4,11.9
4403,SANTA CATALINA DE MOSSA,2013,ABRIL,17,26.1,7.9
4404,SANTO DOMINGO,2013,ABRIL,21.3,30.4,12.3
4405,YAMANGO,2013,ABRIL,25.1,34.4,15.7
4406,HUANCABAMBA,2013,ABRIL,24.8,34.3,15.4
4407,CANCHAQUE,2013,ABRIL,23,31.2,14.8
4408,EL CARMEN DE LA FRONTERA,2013,ABRIL,26.8,34.3,19.4
4409,HUARMACA,2013,ABRIL,20.6,28.8,12.4
4410,LALAQUIZ,2013,ABRIL,21.9,30.9,12.9
4411,SAN MIGUEL DE EL FAIQUE,2013,ABRIL,27.9,33.2,22.7
4412,SONDOR,2013,ABRIL,25.2,33.3,17.1
4413,SONDORILLO,2013,ABRIL,23.5,33.2,13.7
4414,AYABACA,2013,ABRIL,21.3,31.4,11.1
4415,FRÍAS,2013,ABRIL,29,35.3,22.6
4416,JILILÍ,2013,ABRIL,25.1,31.9,18.3
4417,LAGUNAS,2013,ABRIL,17.4,26.3,8.5
4418,MONTERO,2013,ABRIL,24.7,30.7,18.6
4419,PACAIPAMPA,2013,ABRIL,28.8,36.1,21.4
4420,PAIMAS,2013,ABRIL,18.6,29.7,7.4
4421,SAPILLICA,2013,ABRIL,22.6,31.4,13.8
4422,PAITA,2013,MAYO,21.5,31.4,11.5
4423,AMOTAPE,2013,MAYO,23.5,31,15.9
4424,COLÁN,2013,MAYO,23.8,31.3,16.4
4425,EL ARENAL,2013,MAYO,30.3,37,23.6
4426,LA HUACA,2013,MAYO,25.9,33.5,18.2
4427,TAMARINDO,2013,MAYO,26.3,33.1,19.4
4428,VICHAYAL,2013,MAYO,26.7,32.9,20.6
4429,CHULUCANAS,2013,MAYO,21.9,31,12.8
4430,BUENOS AIRES,2013,MAYO,20.5,27.6,13.4
4431,CHALACO,2013,MAYO,21.7,31.7,11.8
4432,LA MATANZA,2013,MAYO,22.6,31.4,13.8
4433,MORROPÓN,2013,MAYO,26.5,33.3,19.8
4434,SALITRAL,2013,MAYO,20.7,28.6,12.8
4435,SAN JUAN DE BIGOTE,2013,MAYO,22.9,31,14.9
4436,SANTA CATALINA DE MOSSA,2013,MAYO,18.3,26.1,10.5
4437,SANTO DOMINGO,2013,MAYO,21.8,30.2,13.3
4438,YAMANGO,2013,MAYO,24.7,33.1,16.4
4439,HUANCABAMBA,2013,MAYO,26,33.9,18.2
4440,CANCHAQUE,2013,MAYO,25.3,32.1,18.5
4441,EL CARMEN DE LA FRONTERA,2013,MAYO,26.7,33.4,20.1
4442,HUARMACA,2013,MAYO,20.5,28.3,12.7
4443,LALAQUIZ,2013,MAYO,22.5,30.8,14.3
4444,SAN MIGUEL DE EL FAIQUE,2013,MAYO,28.4,33.6,23.1
4445,SONDOR,2013,MAYO,26.5,33.5,19.5
4446,SONDORILLO,2013,MAYO,26.4,35.6,17.2
4447,AYABACA,2013,MAYO,25.3,35,15.7
4448,FRÍAS,2013,MAYO,29.1,34.9,23.3
4449,JILILÍ,2013,MAYO,27.2,33,21.3
4450,LAGUNAS,2013,MAYO,18,26.4,9.7
4451,MONTERO,2013,MAYO,25.7,31.4,19.9
4452,PACAIPAMPA,2013,MAYO,29,35.9,22.2
4453,PAIMAS,2013,MAYO,21.1,31.1,11
4454,SAPILLICA,2013,MAYO,24.6,32.5,16.7
4455,PAITA,2013,JUNIO,22.8,30.7,14.9
4456,AMOTAPE,2013,JUNIO,25.5,33.7,17.4
4457,COLÁN,2013,JUNIO,27,33.8,20.1
4458,EL ARENAL,2013,JUNIO,29,34.5,23.5
4459,LA HUACA,2013,JUNIO,28.9,35.8,22
4460,TAMARINDO,2013,JUNIO,28.5,33.8,23.2
4461,VICHAYAL,2013,JUNIO,25.8,31,20.7
4462,CHULUCANAS,2013,JUNIO,27.4,36,18.8
4463,BUENOS AIRES,2013,JUNIO,19.8,25.9,13.7
4464,CHALACO,2013,JUNIO,25.2,33.8,16.6
4465,LA MATANZA,2013,JUNIO,22.5,30.1,15
4466,MORROPÓN,2013,JUNIO,26.3,31.9,20.7
4467,SALITRAL,2013,JUNIO,20.3,27.3,13.4
4468,SAN JUAN DE BIGOTE,2013,JUNIO,24.6,31.6,17.7
4469,SANTA CATALINA DE MOSSA,2013,JUNIO,18.4,25,11.8
4470,SANTO DOMINGO,2013,JUNIO,22.5,29.3,15.8
4471,YAMANGO,2013,JUNIO,23,29.6,16.5
4472,HUANCABAMBA,2013,JUNIO,28.2,34.1,22.4
4473,CANCHAQUE,2013,JUNIO,28,35.1,20.8
4474,EL CARMEN DE LA FRONTERA,2013,JUNIO,27,33,21.1
4475,HUARMACA,2013,JUNIO,20.1,27,13.1
4476,LALAQUIZ,2013,JUNIO,22.6,29.9,15.2
4477,SAN MIGUEL DE EL FAIQUE,2013,JUNIO,28.3,33,23.7
4478,SONDOR,2013,JUNIO,27.6,34,21.1
4479,SONDORILLO,2013,JUNIO,30.1,37,23.2
4480,AYABACA,2013,JUNIO,30.6,39.9,21.2
4481,FRÍAS,2013,JUNIO,28.3,33.4,23.3
4482,JILILÍ,2013,JUNIO,29.6,35.5,23.6
4483,LAGUNAS,2013,JUNIO,16.8,24.1,9.6
4484,MONTERO,2013,JUNIO,26.3,31.6,21
4485,PACAIPAMPA,2013,JUNIO,28.4,34.1,22.8
4486,PAIMAS,2013,JUNIO,22.2,30.4,14
4487,SAPILLICA,2013,JUNIO,26.8,34,19.7
4488,PAITA,2013,JULIO,20.4,26.9,14
4489,AMOTAPE,2013,JULIO,26.5,33.1,20
4490,COLÁN,2013,JULIO,29,34.9,23.1
4491,EL ARENAL,2013,JULIO,28.9,34.4,23.4
4492,LA HUACA,2013,JULIO,28.2,24.8,21.6
4493,TAMARINDO,2013,JULIO,27.9,33,22.7
4494,VICHAYAL,2013,JULIO,25.5,30.8,20.3
4495,CHULUCANAS,2013,JULIO,25.1,31.6,18.5
4496,BUENOS AIRES,2013,JULIO,19,24.9,13.1
4497,CHALACO,2013,JULIO,22.4,29.3,15.5
4498,LA MATANZA,2013,JULIO,20.7,27.3,14.2
4499,MORROPÓN,2013,JULIO,25.8,31.4,20.2
4500,SALITRAL,2013,JULIO,19.7,26.2,13.2
4501,SAN JUAN DE BIGOTE,2013,JULIO,22.4,28.2,16.7
4502,SANTA CATALINA DE MOSSA,2013,JULIO,16.5,22.7,10.4
4503,SANTO DOMINGO,2013,JULIO,21.3,27.3,15.3
4504,YAMANGO,2013,JULIO,22.2,28.6,15.8
4505,HUANCABAMBA,2013,JULIO,27.8,33,22.7
4506,CANCHAQUE,2013,JULIO,27.6,34.1,21
4507,EL CARMEN DE LA FRONTERA,2013,JULIO,26.7,32.5,20.9
4508,HUARMACA,2013,JULIO,19.4,26,12.8
4509,LALAQUIZ,2013,JULIO,21.4,28.2,14.6
4510,SAN MIGUEL DE EL FAIQUE,2013,JULIO,27.9,32.6,23.3
4511,SONDOR,2013,JULIO,26.6,32.8,20.5
4512,SONDORILLO,2013,JULIO,29.7,35.7,23.7
4513,AYABACA,2013,JULIO,30.2,37.1,23.3
4514,FRÍAS,2013,JULIO,28.2,33.3,23.1
4515,JILILÍ,2013,JULIO,29,34.5,23.5
4516,LAGUNAS,2013,JULIO,16.1,22.9,9.4
4517,MONTERO,2013,JULIO,25.7,31,20.4
4518,PACAIPAMPA,2013,JULIO,27.9,33.6,22.8
4519,PAIMAS,2013,JULIO,19.5,25.5,13.4
4520,SAPILLICA,2013,JULIO,25.9,32.1,19.8
4521,PAITA,2013,AGOSTO,20.7,27.8,13.6
4522,AMOTAPE,2013,AGOSTO,26.9,34,19.8
4523,COLÁN,2013,AGOSTO,29.7,35.6,23.8
4524,EL ARENAL,2013,AGOSTO,29,34.4,23.7
4525,LA HUACA,2013,AGOSTO,29.5,36.8,22.2
4526,TAMARINDO,2013,AGOSTO,27.6,32.9,22.3
4527,VICHAYAL,2013,AGOSTO,25.5,30.9,20.2
4528,CHULUCANAS,2013,AGOSTO,24.6,31.7,17.5
4529,BUENOS AIRES,2013,AGOSTO,18.6,24.1,13.1
4530,CHALACO,2013,AGOSTO,22.4,29.7,15.2
4531,LA MATANZA,2013,AGOSTO,20.7,27.4,13.9
4532,MORROPÓN,2013,AGOSTO,25.4,30.9,19.9
4533,SALITRAL,2013,AGOSTO,19.2,25.6,12.7
4534,SAN JUAN DE BIGOTE,2013,AGOSTO,22.7,28.8,16.6
4535,SANTA CATALINA DE MOSSA,2013,AGOSTO,16.4,22.3,10.4
4536,SANTO DOMINGO,2013,AGOSTO,21.1,27.1,15
4537,YAMANGO,2013,AGOSTO,22.6,29.3,15.9
4538,HUANCABAMBA,2013,AGOSTO,28.3,33.6,23.1
4539,CANCHAQUE,2013,AGOSTO,27.9,35.1,20.8
4540,EL CARMEN DE LA FRONTERA,2013,AGOSTO,26.6,32.5,20.7
4541,HUARMACA,2013,AGOSTO,19.5,26.2,12.9
4542,LALAQUIZ,2013,AGOSTO,21.2,27.8,14.6
4543,SAN MIGUEL DE EL FAIQUE,2013,AGOSTO,28.1,33.1,23.2
4544,SONDOR,2013,AGOSTO,26.6,32.9,20.3
4545,SONDORILLO,2013,AGOSTO,29.6,35.7,23.5
4546,AYABACA,2013,AGOSTO,30.3,37.7,22.8
4547,FRÍAS,2013,AGOSTO,28.2,33.2,23.1
4548,JILILÍ,2013,AGOSTO,29.3,35.2,23.3
4549,LAGUNAS,2013,AGOSTO,16.5,23.4,9.6
4550,MONTERO,2013,AGOSTO,25.7,31,20.4
4551,PACAIPAMPA,2013,AGOSTO,28.2,33.7,22.6
4552,PAIMAS,2013,AGOSTO,20,27.1,12.8
4553,SAPILLICA,2013,AGOSTO,26,32.5,19.6
4554,PAITA,2013,SEPTIEMBRE,20.1,26,14.2
4555,AMOTAPE,2013,SEPTIEMBRE,26.7,33,20.5
4556,COLÁN,2013,SEPTIEMBRE,28.3,33.9,22.6
4557,EL ARENAL,2013,SEPTIEMBRE,28.5,33.3,23.7
4558,LA HUACA,2013,SEPTIEMBRE,26.3,32.6,20
4559,TAMARINDO,2013,SEPTIEMBRE,27,31.1,22.9
4560,VICHAYAL,2013,SEPTIEMBRE,25.1,29.9,20.3
4561,CHULUCANAS,2013,SEPTIEMBRE,22.6,29.1,16.1
4562,BUENOS AIRES,2013,SEPTIEMBRE,18.3,23.2,13.4
4563,CHALACO,2013,SEPTIEMBRE,20.5,26.8,14.2
4564,LA MATANZA,2013,SEPTIEMBRE,20.4,26,14.7
4565,MORROPÓN,2013,SEPTIEMBRE,25.2,30.2,20.3
4566,SALITRAL,2013,SEPTIEMBRE,19.2,24.4,14.1
4567,SAN JUAN DE BIGOTE,2013,SEPTIEMBRE,22.1,27.3,16.9
4568,SANTA CATALINA DE MOSSA,2013,SEPTIEMBRE,16.6,21.8,11.4
4569,SANTO DOMINGO,2013,SEPTIEMBRE,20.8,26,15.5
4570,YAMANGO,2013,SEPTIEMBRE,21.8,27.2,16.4
4571,HUANCABAMBA,2013,SEPTIEMBRE,27.6,32,23.2
4572,CANCHAQUE,2013,SEPTIEMBRE,25.1,30.7,19.5
4573,EL CARMEN DE LA FRONTERA,2013,SEPTIEMBRE,25.5,30.7,20.4
4574,HUARMACA,2013,SEPTIEMBRE,18.9,24.4,13.4
4575,LALAQUIZ,2013,SEPTIEMBRE,20.4,26,14.9
4576,SAN MIGUEL DE EL FAIQUE,2013,SEPTIEMBRE,27.5,31.9,23.2
4577,SONDOR,2013,SEPTIEMBRE,25.2,30.1,20.2
4578,SONDORILLO,2013,SEPTIEMBRE,28.5,34.2,22.8
4579,AYABACA,2013,SEPTIEMBRE,28.3,35.9,20.8
4580,FRÍAS,2013,SEPTIEMBRE,28.1,32.5,23.6
4581,JILILÍ,2013,SEPTIEMBRE,27.2,31.8,22.7
4582,LAGUNAS,2013,SEPTIEMBRE,16.5,21.9,11.2
4583,MONTERO,2013,SEPTIEMBRE,25.1,29.5,20.8
4584,PACAIPAMPA,2013,SEPTIEMBRE,27.6,32.4,22.8
4585,PAIMAS,2013,SEPTIEMBRE,19.1,25,13.2
4586,SAPILLICA,2013,SEPTIEMBRE,24.7,30.4,19
4587,PAITA,2013,OCTUBRE,18.6,26.3,10.9
4588,AMOTAPE,2013,OCTUBRE,22.2,29.4,15
4589,COLÁN,2013,OCTUBRE,25.1,31.7,18.5
4590,EL ARENAL,2013,OCTUBRE,28.3,33.3,23.4
4591,LA HUACA,2013,OCTUBRE,22.3,29,15.6
4592,TAMARINDO,2013,OCTUBRE,27.7,32.8,22.6
4593,VICHAYAL,2013,OCTUBRE,25.5,30.5,20.4
4594,CHULUCANAS,2013,OCTUBRE,18.7,27.4,10.1
4595,BUENOS AIRES,2013,OCTUBRE,18.3,24,12.6
4596,CHALACO,2013,OCTUBRE,19.2,27.5,10.9
4597,LA MATANZA,2013,OCTUBRE,19.6,27,12.1
4598,MORROPÓN,2013,OCTUBRE,25.5,31,20
4599,SALITRAL,2013,OCTUBRE,18.5,25.3,11.6
4600,SAN JUAN DE BIGOTE,2013,OCTUBRE,21.8,28.3,15.2
4601,SANTA CATALINA DE MOSSA,2013,OCTUBRE,15.5,22.1,8.9
4602,SANTO DOMINGO,2013,OCTUBRE,21.7,28.3,15.2
4603,YAMANGO,2013,OCTUBRE,22.2,28.8,15.6
4604,HUANCABAMBA,2013,OCTUBRE,28.2,33.6,22.7
4605,CANCHAQUE,2013,OCTUBRE,22.7,29.1,16.3
4606,EL CARMEN DE LA FRONTERA,2013,OCTUBRE,25.4,31,19.8
4607,HUARMACA,2013,OCTUBRE,18.6,25.4,11.8
4608,LALAQUIZ,2013,OCTUBRE,19.4,26.5,12.4
4609,SAN MIGUEL DE EL FAIQUE,2013,OCTUBRE,27.5,32.4,22.6
4610,SONDOR,2013,OCTUBRE,23,29.2,16.7
4611,SONDORILLO,2013,OCTUBRE,27.2,34.6,19.8
4612,AYABACA,2013,OCTUBRE,22.6,31.9,13.3
4613,FRÍAS,2013,OCTUBRE,27.8,32.5,23.2
4614,JILILÍ,2013,OCTUBRE,25.5,31,20
4615,LAGUNAS,2013,OCTUBRE,15.9,23.1,8.8
4616,MONTERO,2013,OCTUBRE,24.4,29.3,19.4
4617,PACAIPAMPA,2013,OCTUBRE,27.4,32.6,22.1
4618,PAIMAS,2013,OCTUBRE,18.1,25.9,10.4
4619,SAPILLICA,2013,OCTUBRE,22.7,29.5,15.7
4620,PAITA,2013,NOVIEMBRE,16.1,23.2,9.1
4621,AMOTAPE,2013,NOVIEMBRE,18.1,24.8,11.5
4622,COLÁN,2013,NOVIEMBRE,22.2,28.4,16
4623,EL ARENAL,2013,NOVIEMBRE,26.4,30.9,22
4624,LA HUACA,2013,NOVIEMBRE,15.8,22.2,9.5
4625,TAMARINDO,2013,NOVIEMBRE,26.8,32.2,21.4
4626,VICHAYAL,2013,NOVIEMBRE,23.9,29,18.9
4627,CHULUCANAS,2013,NOVIEMBRE,13.4,20.8,6
4628,BUENOS AIRES,2013,NOVIEMBRE,16.3,22.3,10.2
4629,CHALACO,2013,NOVIEMBRE,15,22.6,7.4
4630,LA MATANZA,2013,NOVIEMBRE,17.5,24.9,10
4631,MORROPÓN,2013,NOVIEMBRE,24.3,30.1,18.4
4632,SALITRAL,2013,NOVIEMBRE,16,22.7,9.4
4633,SAN JUAN DE BIGOTE,2013,NOVIEMBRE,19.1,25.4,12.9
4634,SANTA CATALINA DE MOSSA,2013,NOVIEMBRE,13.2,20.2,6.2
4635,SANTO DOMINGO,2013,NOVIEMBRE,18.9,26.1,11.6
4636,YAMANGO,2013,NOVIEMBRE,20.9,28,13.8
4637,HUANCABAMBA,2013,NOVIEMBRE,26,31.6,20.4
4638,CANCHAQUE,2013,NOVIEMBRE,17,23,11
4639,EL CARMEN DE LA FRONTERA,2013,NOVIEMBRE,23.9,30.1,17.7
4640,HUARMACA,2013,NOVIEMBRE,16.4,23.4,9.4
4641,LALAQUIZ,2013,NOVIEMBRE,16.7,23.6,9.9
4642,SAN MIGUEL DE EL FAIQUE,2013,NOVIEMBRE,26.4,30.9,22
4643,SONDOR,2013,NOVIEMBRE,19.4,24.9,13.8
4644,SONDORILLO,2013,NOVIEMBRE,24.4,31.3,17.6
4645,AYABACA,2013,NOVIEMBRE,19.6,27.8,11.4
4646,FRÍAS,2013,NOVIEMBRE,25.8,30,21.5
4647,JILILÍ,2013,NOVIEMBRE,20.4,25.9,14.8
4648,LAGUNAS,2013,NOVIEMBRE,13.9,21.3,6.6
4649,MONTERO,2013,NOVIEMBRE,21.1,25.8,16.4
4650,PACAIPAMPA,2013,NOVIEMBRE,26,30.5,21.5
4651,PAIMAS,2013,NOVIEMBRE,15.6,22.3,8.9
4652,SAPILLICA,2013,NOVIEMBRE,19.2,25.7,12.7
4653,PAITA,2013,DICIEMBRE,13.4,22,4.7
4654,AMOTAPE,2013,DICIEMBRE,14.2,20.3,8
4655,COLÁN,2013,DICIEMBRE,19,25.4,12.5
4656,EL ARENAL,2013,DICIEMBRE,25.4,29.7,21.1
4657,LA HUACA,2013,DICIEMBRE,12.5,19.3,5.8
4658,TAMARINDO,2013,DICIEMBRE,25.5,31.1,19.9
4659,VICHAYAL,2013,DICIEMBRE,22.8,28.3,17.2
4660,CHULUCANAS,2013,DICIEMBRE,10.6,18.4,2.8
4661,BUENOS AIRES,2013,DICIEMBRE,15.8,22.8,8.9
4662,CHALACO,2013,DICIEMBRE,12.8,21.4,4.1
4663,LA MATANZA,2013,DICIEMBRE,15.2,23.4,7.1
4664,MORROPÓN,2013,DICIEMBRE,23.8,30.5,17.1
4665,SALITRAL,2013,DICIEMBRE,15.1,22.8,7.5
4666,SAN JUAN DE BIGOTE,2013,DICIEMBRE,17,24.5,9.4
4667,SANTA CATALINA DE MOSSA,2013,DICIEMBRE,12.7,20.9,4.4
4668,SANTO DOMINGO,2013,DICIEMBRE,17.4,25.4,9.3
4669,YAMANGO,2013,DICIEMBRE,19.9,27.7,12.2
4670,HUANCABAMBA,2013,DICIEMBRE,23.5,30,17.1
4671,CANCHAQUE,2013,DICIEMBRE,13.7,19.8,7.6
4672,EL CARMEN DE LA FRONTERA,2013,DICIEMBRE,22,28.2,15.8
4673,HUARMACA,2013,DICIEMBRE,15.7,23,8.4
4674,LALAQUIZ,2013,DICIEMBRE,15.9,23.8,8
4675,SAN MIGUEL DE EL FAIQUE,2013,DICIEMBRE,26,29.9,22.1
4676,SONDOR,2013,DICIEMBRE,16.6,22.2,11.1
4677,SONDORILLO,2013,DICIEMBRE,20.8,28.8,12.9
4678,AYABACA,2013,DICIEMBRE,14.7,22.7,6.7
4679,FRÍAS,2013,DICIEMBRE,23.9,27.5,20.2
4680,JILILÍ,2013,DICIEMBRE,16,20.8,11.2
4681,LAGUNAS,2013,DICIEMBRE,13.2,21.8,4.5
4682,MONTERO,2013,DICIEMBRE,19.7,24.2,15.2
4683,PACAIPAMPA,2013,DICIEMBRE,24.9,29.4,20.5
4684,PAIMAS,2013,DICIEMBRE,13,21.1,4.9
4685,SAPILLICA,2013,DICIEMBRE,16.5,23.3,9.6
4686,PAITA,2013,ANUAL,18.152,26.606,9.69
4687,AMOTAPE,2013,ANUAL,20.674,27.721,13.619
4688,COLÁN,2013,ANUAL,23.401,30.034,16.751
4689,EL ARENAL,2013,ANUAL,27.685,33.285,22.11
4690,LA HUACA,2013,ANUAL,21.859,28.288,14.638
4691,TAMARINDO,2013,ANUAL,26.363,32.292,20.41
4692,VICHAYAL,2013,ANUAL,24.95,30.749,19.192
4693,CHULUCANAS,2013,ANUAL,18.311,26.593,10.03
4694,BUENOS AIRES,2013,ANUAL,18.06,24.557,11.554
4695,CHALACO,2013,ANUAL,18.332,27.02,9.644
4696,LA MATANZA,2013,ANUAL,19.291,27.323,11.26
4697,MORROPÓN,2013,ANUAL,25.247,31.684,18.993
4698,SALITRAL,2013,ANUAL,18.191,25.641,10.765
4699,SAN JUAN DE BIGOTE,2013,ANUAL,20.8,28.153,13.506
4700,SANTA CATALINA DE MOSSA,2013,ANUAL,15.613,22.96,8.257
4701,SANTO DOMINGO,2013,ANUAL,19.962,27.53,12.379
4702,YAMANGO,2013,ANUAL,22.187,29.831,14.559
4703,HUANCABAMBA,2013,ANUAL,25.577,32.352,18.844
4704,CANCHAQUE,2013,ANUAL,21.98,28.885,15.058
4705,EL CARMEN DE LA FRONTERA,2013,ANUAL,25.193,31.556,18.863
4706,HUARMACA,2013,ANUAL,18.353,25.692,11.031
4707,LALAQUIZ,2013,ANUAL,19.426,27.101,11.777
4708,SAN MIGUEL DE EL FAIQUE,2013,ANUAL,26.98,31.779,22.223
4709,SONDOR,2013,ANUAL,23.099,29.659,16.515
4710,SONDORILLO,2013,ANUAL,25.03,32.944,17.133
4711,AYABACA,2013,ANUAL,22.429,31.162,13.68
4712,FRÍAS,2013,ANUAL,26.941,31.927,21.93
4713,JILILÍ,2013,ANUAL,24.258,30.095,18.395
4714,LAGUNAS,2013,ANUAL,15.56,23.441,7.728
4715,MONTERO,2013,ANUAL,23.457,28.702,18.204
4716,PACAIPAMPA,2013,ANUAL,26.792,32.615,21.003
4717,PAIMAS,2013,ANUAL,17.442,25.812,9.046
4718,SAPILLICA,2013,ANUAL,21.925,29.15,14.708
4719,PAITA,2014,ENERO,12.4,21.1,3.8
4720,AMOTAPE,2014,ENERO,17,23.7,10.2
