Distritos,Sembrada_ha,Cosechada_ha,Ano,Mes,Tipo_sequia,perdida_ha,producto
Tamarindo,43353,3499,2009,2,D0,39854,frijol
Morropón,4839,4171,2009,2,NPS,668,frijol
Salitral,1818,350,2009,2,NPS,1468,frijol
Yamango,33443,26363,2009,2,D0,7080,frijol
Canchaque,2417,470,2009,2,NPS,1947,frijol
Lalaquiz,3232,1250,2009,2,D0,1982,frijol
San Miguel del Faique,1704,305,2009,2,NPS,1399,frijol
Sondor,4097,1698,2009,2,D0,2399,frijol
Ayabaca,3984,950,2009,2,D1,3034,frijol
Frías,476,200,2009,2,NPS,276,frijol
Lagunas,32731,6452,2009,2,D0,26279,frijol
Montero,320,318,2009,2,D1,2,frijol
Colán,2682,1239,2009,3,D1,1443,frijol
Tamarindo,44523,17281,2009,3,D0,27242,frijol
La Matanza,95,53,2009,3,NPS,42,frijol
Morropón,4839,4171,2009,3,NPS,668,frijol
Salitral,1818,550,2009,3,D1,1268,frijol
Yamango,33443,27613,2009,3,D0,5830,frijol
Canchaque,2432,1197,2009,3,NPS,1235,frijol
Lalaquiz,3240,2004,2009,3,D0,1236,frijol
San Miguel del Faique,1749,305,2009,3,NPS,1444,frijol
Sondor,5314,4576,2009,3,D1,738,frijol
Ayabaca,3992,2094,2009,3,D1,1898,frijol
Frías,585,450,2009,3,NPS,135,frijol
Lagunas,29731,7137,2009,3,NPS,22594,frijol
Montero,320,318,2009,3,D1,2,frijol
Colán,2722,2007,2009,4,D1,715,frijol
Tamarindo,44523,31882,2009,4,D0,12641,frijol
La Matanza,95,95,2009,4,NPS,0,frijol
Morropón,4839,4171,2009,4,NPS,668,frijol
Salitral,2031,1120,2009,4,D1,911,frijol
Santa Catalina de Mossa,70,65,2009,4,D1,5,frijol
Yamango,33443,33443,2009,4,D0,0,frijol
Canchaque,2465,1807,2009,4,NPS,658,frijol
Lalaquiz,3240,2290,2009,4,D0,950,frijol
San Miguel del Faique,1749,1749,2009,4,NPS,0,frijol
Sondor,5845,5119,2009,4,NPS,726,frijol
Ayabaca,3992,3420,2009,4,D1,572,frijol
Frías,585,541,2009,4,NPS,44,frijol
Lagunas,29731,16560,2009,4,D0,13171,frijol
Montero,320,318,2009,4,D2,2,frijol
Colán,2722,2167,2009,5,D1,555,frijol
Tamarindo,44583,37352,2009,5,NPS,7231,frijol
La Matanza,95,95,2009,5,NPS,0,frijol
Morropón,4839,4624,2009,5,NPS,215,frijol
Salitral,2031,1778,2009,5,D1,253,frijol
Santa Catalina de Mossa,70,65,2009,5,D1,5,frijol
Yamango,33443,33443,2009,5,D0,0,frijol
Canchaque,2465,2258,2009,5,NPS,207,frijol
Huarmaca,15,15,2009,5,NPS,0,frijol
Lalaquiz,3240,2982,2009,5,D1,258,frijol
San Miguel del Faique,1749,1749,2009,5,NPS,0,frijol
Sondor,6095,5119,2009,5,D0,976,frijol
Ayabaca,4138,3928,2009,5,D1,210,frijol
Frías,585,551,2009,5,NPS,34,frijol
Lagunas,29881,19352,2009,5,D0,10529,frijol
Montero,320,318,2009,5,D2,2,frijol
Colán,2722,2177,2009,6,D1,545,frijol
Tamarindo,44583,38452,2009,6,NPS,6131,frijol
La Matanza,95,95,2009,6,NPS,0,frijol
Morropón,4839,4839,2009,6,D0,0,frijol
Salitral,2031,2021,2009,6,D1,10,frijol
Santa Catalina de Mossa,70,67,2009,6,D1,3,frijol
Yamango,33443,33443,2009,6,D0,0,frijol
Canchaque,2465,2465,2009,6,NPS,0,frijol
El Carmen de la Frontera,361,169,2009,6,D0,192,frijol
Huarmaca,15,15,2009,6,D0,0,frijol
Lalaquiz,3240,3234,2009,6,D1,6,frijol
San Miguel del Faique,1749,1749,2009,6,NPS,0,frijol
Sondor,6095,5119,2009,6,NPS,976,frijol
Ayabaca,4138,3928,2009,6,D1,210,frijol
Frías,585,551,2009,6,NPS,34,frijol
Lagunas,29881,21262,2009,6,D0,8619,frijol
Montero,318,318,2009,6,D2,0,frijol
Colán,2722,2177,2009,7,D2,545,frijol
Tamarindo,44583,41672,2009,7,D0,2911,frijol
La Matanza,95,95,2009,7,NPS,0,frijol
Morropón,4839,4839,2009,7,D0,0,frijol
Salitral,2031,2021,2009,7,D1,10,frijol
Santa Catalina de Mossa,70,67,2009,7,D2,3,frijol
Yamango,33443,33443,2009,7,D0,0,frijol
Canchaque,2465,2465,2009,7,NPS,0,frijol
El Carmen de la Frontera,361,361,2009,7,D0,0,frijol
Huarmaca,15,15,2009,7,D0,0,frijol
Lalaquiz,3240,3234,2009,7,D1,6,frijol
San Miguel del Faique,1749,1749,2009,7,NPS,0,frijol
Sondor,6095,5369,2009,7,NPS,726,frijol
Ayabaca,4138,3928,2009,7,D1,210,frijol
Frías,585,552,2009,7,D0,33,frijol
Lagunas,29881,21502,2009,7,D0,8379,frijol
Montero,318,318,2009,7,D2,0,frijol
Colán,2722,2177,2009,8,D2,545,frijol
Tamarindo,44583,42635,2009,8,D1,1948,frijol
La Matanza,95,95,2009,8,D0,0,frijol
Morropón,4839,4839,2009,8,D1,0,frijol
Salitral,2031,2021,2009,8,D2,10,frijol
Santa Catalina de Mossa,70,67,2009,8,D2,3,frijol
Yamango,33443,33443,2009,8,D1,0,frijol
Canchaque,2465,2465,2009,8,D0,0,frijol
El Carmen de la Frontera,361,361,2009,8,D1,0,frijol
Huarmaca,15,15,2009,8,D1,0,frijol
Lalaquiz,3240,3234,2009,8,D0,6,frijol
San Miguel del Faique,1749,1749,2009,8,NPS,0,frijol
Sondor,6095,5369,2009,8,NPS,726,frijol
Ayabaca,4138,3928,2009,8,D2,210,frijol
Frías,585,552,2009,8,D3,33,frijol
Lagunas,29881,21502,2009,8,D1,8379,frijol
Montero,318,318,2009,8,D2,0,frijol
Colán,2722,2677,2009,9,D3,45,frijol
Tamarindo,44583,44503,2009,9,D2,80,frijol
La Matanza,95,95,2009,9,NPS,0,frijol
Morropón,4839,4839,2009,9,NPS,0,frijol
Salitral,2031,2021,2009,9,D1,10,frijol
Santa Catalina de Mossa,70,70,2009,9,D2,0,frijol
Yamango,33443,33443,2009,9,D1,0,frijol
Canchaque,2465,2465,2009,9,NPS,0,frijol
El Carmen de la Frontera,361,361,2009,9,NPS,0,frijol
Huarmaca,15,15,2009,9,NPS,0,frijol
Lalaquiz,3240,3234,2009,9,D2,6,frijol
San Miguel del Faique,1749,1749,2009,9,NPS,0,frijol
Sondor,6095,5369,2009,9,NPS,726,frijol
Ayabaca,4138,3928,2009,9,D3,210,frijol
Frías,585,552,2009,9,D1,33,frijol
Lagunas,29881,29801,2009,9,NPS,80,frijol
Montero,318,318,2009,9,D3,0,frijol
Colán,2722,2677,2009,12,D2,45,frijol
Tamarindo,44583,44503,2009,12,D2,80,frijol
La Matanza,95,95,2009,12,NPS,0,frijol
Morropón,4839,4839,2009,12,NPS,0,frijol
Salitral,2031,2021,2009,12,D1,10,frijol
Santa Catalina de Mossa,70,70,2009,12,D2,0,frijol
Yamango,33443,33443,2009,12,NPS,0,frijol
Canchaque,2465,2465,2009,12,NPS,0,frijol
El Carmen de la Frontera,361,361,2009,12,D0,0,frijol
Huarmaca,15,15,2009,12,NPS,0,frijol
Lalaquiz,3240,3234,2009,12,D0,6,frijol
San Miguel del Faique,1749,1749,2009,12,NPS,0,frijol
Sondor,6095,5369,2009,12,D0,726,frijol
Ayabaca,4138,3928,2009,12,D3,210,frijol
Frías,585,552,2009,12,D0,33,frijol
Lagunas,29881,29801,2009,12,NPS,80,frijol
Montero,318,318,2009,12,D3,0,frijol
Tamarindo,43279,1760,2010,1,D2,41519,frijol
Morropón,4211,3011,2010,1,NPS,1200,frijol
Yamango,40381,2203,2010,1,NPS,38178,frijol
Canchaque,2530,20,2010,1,NPS,2510,frijol
Lalaquiz,2853,5,2010,1,D0,2848,frijol
San Miguel del Faique,5864,2870,2010,1,NPS,2994,frijol
Frías,606,36,2010,1,NPS,570,frijol
Lagunas,22342,2069,2010,1,NPS,20273,frijol
Montero,288,84,2010,1,D3,204,frijol
Colán,2560,1492,2010,2,D2,1068,frijol
Tamarindo,44479,7510,2010,2,D3,36969,frijol
Morropón,4694,3749,2010,2,NPS,945,frijol
Yamango,40381,28564,2010,2,NPS,11817,frijol
Canchaque,2667,999,2010,2,NPS,1668,frijol
El Carmen de la Frontera,377,43,2010,2,NPS,334,frijol
Lalaquiz,2859,1770,2010,2,D1,1089,frijol
San Miguel del Faique,6398,2870,2010,2,NPS,3528,frijol
Sondor,3308,1780,2010,2,NPS,1528,frijol
Sondorillo,95,85,2010,2,NPS,10,frijol
Ayabaca,4616,1406,2010,2,D3,3210,frijol
Frías,656,36,2010,2,NPS,620,frijol
Lagunas,23275,6443,2010,2,NPS,16832,frijol
Montero,531,429,2010,2,D3,102,frijol
Colán,2560,1520,2010,3,D2,1040,frijol
Tamarindo,44479,19403,2010,3,D2,25076,frijol
La Matanza,95,34,2010,3,NPS,61,frijol
Morropón,4719,4076,2010,3,NPS,643,frijol
Salitral,1929,50,2010,3,NPS,1879,frijol
Yamango,40381,36429,2010,3,NPS,3952,frijol
Canchaque,2667,1423,2010,3,NPS,1244,frijol
El Carmen de la Frontera,380,43,2010,3,NPS,337,frijol
Lalaquiz,2863,2737,2010,3,D1,126,frijol
San Miguel del Faique,6449,3766,2010,3,NPS,2683,frijol
Sondor,3358,2997,2010,3,NPS,361,frijol
Sondorillo,95,95,2010,3,NPS,0,frijol
Ayabaca,4665,2156,2010,3,D2,2509,frijol
Frías,973,116,2010,3,NPS,857,frijol
Lagunas,23348,10129,2010,3,NPS,13219,frijol
Montero,531,459,2010,3,D2,72,frijol
Colán,2560,2320,2010,4,D2,240,frijol
Tamarindo,44479,31997,2010,4,D3,12482,frijol
La Matanza,95,95,2010,4,NPS,0,frijol
Morropón,4719,4076,2010,4,NPS,643,frijol
Salitral,1929,1813,2010,4,NPS,116,frijol
Santa Catalina de Mossa,65,48,2010,4,NPS,17,frijol
Yamango,40381,36429,2010,4,NPS,3952,frijol
Canchaque,2667,1798,2010,4,NPS,869,frijol
El Carmen de la Frontera,380,43,2010,4,NPS,337,frijol
Lalaquiz,2863,2796,2010,4,D1,67,frijol
San Miguel del Faique,6449,4313,2010,4,NPS,2136,frijol
Sondor,3358,3230,2010,4,NPS,128,frijol
Sondorillo,95,95,2010,4,NPS,0,frijol
Ayabaca,4670,3716,2010,4,D3,954,frijol
Frías,973,568,2010,4,NPS,405,frijol
Lagunas,23413,16926,2010,4,NPS,6487,frijol
Montero,531,459,2010,4,D3,72,frijol
Colán,2560,2419,2010,5,D2,141,frijol
Tamarindo,44479,37412,2010,5,D2,7067,frijol
Vichayal,26,26,2010,5,NPS,0,frijol
La Matanza,95,95,2010,5,NPS,0,frijol
Morropón,4719,4341,2010,5,NPS,378,frijol
Salitral,1929,1823,2010,5,NPS,106,frijol
Santa Catalina de Mossa,65,65,2010,5,NPS,0,frijol
Yamango,40381,37389,2010,5,NPS,2992,frijol
Canchaque,2667,2479,2010,5,NPS,188,frijol
El Carmen de la Frontera,380,47,2010,5,NPS,333,frijol
Lalaquiz,2863,2849,2010,5,D1,14,frijol
San Miguel del Faique,6449,5154,2010,5,NPS,1295,frijol
Sondor,3358,3358,2010,5,D2,0,frijol
Sondorillo,95,95,2010,5,NPS,0,frijol
Ayabaca,4770,4538,2010,5,D3,232,frijol
Frías,973,606,2010,5,NPS,367,frijol
Lagunas,23413,21539,2010,5,NPS,1874,frijol
Montero,531,459,2010,5,D2,72,frijol
Colán,2560,2424,2010,6,D2,136,frijol
Tamarindo,44709,39675,2010,6,D2,5034,frijol
Vichayal,26,26,2010,6,NPS,0,frijol
La Matanza,95,95,2010,6,NPS,0,frijol
Morropón,4719,4539,2010,6,NPS,180,frijol
Salitral,1929,1889,2010,6,NPS,40,frijol
Santa Catalina de Mossa,65,65,2010,6,NPS,0,frijol
Yamango,40381,36543,2010,6,NPS,3838,frijol
Canchaque,2667,2502,2010,6,NPS,165,frijol
El Carmen de la Frontera,380,47,2010,6,NPS,333,frijol
Lalaquiz,2863,2857,2010,6,D1,6,frijol
San Miguel del Faique,6449,5154,2010,6,NPS,1295,frijol
Sondor,3358,3358,2010,6,D2,0,frijol
Sondorillo,95,95,2010,6,NPS,0,frijol
Ayabaca,4770,4678,2010,6,D2,92,frijol
Frías,973,606,2010,6,NPS,367,frijol
Lagunas,23413,22030,2010,6,D0,1383,frijol
Montero,531,467,2010,6,D1,64,frijol
Colán,2560,2424,2010,7,D0,136,frijol
Tamarindo,44709,43388,2010,7,NPS,1321,frijol
Vichayal,26,26,2010,7,NPS,0,frijol
La Matanza,95,95,2010,7,NPS,0,frijol
Morropón,4719,4719,2010,7,NPS,0,frijol
Salitral,1929,1889,2010,7,NPS,40,frijol
Santa Catalina de Mossa,65,65,2010,7,NPS,0,frijol
Yamango,40381,36543,2010,7,NPS,3838,frijol
Canchaque,2667,2502,2010,7,NPS,165,frijol
El Carmen de la Frontera,380,107,2010,7,NPS,273,frijol
Lalaquiz,2863,2857,2010,7,D1,6,frijol
San Miguel del Faique,6449,5154,2010,7,NPS,1295,frijol
Sondor,3358,3358,2010,7,NPS,0,frijol
Sondorillo,121,121,2010,7,NPS,0,frijol
Ayabaca,4770,4678,2010,7,NPS,92,frijol
Frías,973,606,2010,7,NPS,367,frijol
Lagunas,23413,22065,2010,7,NPS,1348,frijol
Montero,531,467,2010,7,D0,64,frijol
Colán,2560,2504,2010,8,NPS,56,frijol
Tamarindo,44709,44662,2010,8,NPS,47,frijol
Vichayal,26,26,2010,8,NPS,0,frijol
La Matanza,95,95,2010,8,NPS,0,frijol
Morropón,4719,4719,2010,8,NPS,0,frijol
Salitral,1929,1889,2010,8,NPS,40,frijol
Santa Catalina de Mossa,65,65,2010,8,NPS,0,frijol
Yamango,40381,36543,2010,8,NPS,3838,frijol
Canchaque,2667,2502,2010,8,NPS,165,frijol
El Carmen de la Frontera,380,363,2010,8,NPS,17,frijol
Lalaquiz,2863,2857,2010,8,NPS,6,frijol
San Miguel del Faique,6449,5154,2010,8,NPS,1295,frijol
Sondor,3358,3358,2010,8,NPS,0,frijol
Sondorillo,121,121,2010,8,NPS,0,frijol
Ayabaca,4770,4678,2010,8,NPS,92,frijol
Frías,973,973,2010,8,NPS,0,frijol
Lagunas,23413,22145,2010,8,NPS,1268,frijol
Montero,782,718,2010,8,NPS,64,frijol
Colán,2560,2504,2010,9,NPS,56,frijol
Tamarindo,44709,44662,2010,9,NPS,47,frijol
Vichayal,26,26,2010,9,NPS,0,frijol
La Matanza,95,95,2010,9,NPS,0,frijol
Morropón,4719,4719,2010,9,NPS,0,frijol
Salitral,1929,1889,2010,9,NPS,40,frijol
Santa Catalina de Mossa,65,65,2010,9,NPS,0,frijol
Yamango,40381,36543,2010,9,NPS,3838,frijol
Canchaque,2667,2502,2010,9,NPS,165,frijol
El Carmen de la Frontera,380,366,2010,9,NPS,14,frijol
Lalaquiz,2863,2857,2010,9,NPS,6,frijol
San Miguel del Faique,6449,5154,2010,9,NPS,1295,frijol
Sondor,3358,3358,2010,9,D0,0,frijol
Sondorillo,147,121,2010,9,NPS,26,frijol
Ayabaca,4770,4678,2010,9,NPS,92,frijol
Frías,973,973,2010,9,NPS,0,frijol
Lagunas,23413,22145,2010,9,NPS,1268,frijol
Montero,782,718,2010,9,NPS,64,frijol
Colán,2560,2504,2010,12,NPS,56,frijol
Tamarindo,44709,44662,2010,12,NPS,47,frijol
Vichayal,26,26,2010,12,D0,0,frijol
La Matanza,95,95,2010,12,NPS,0,frijol
Morropón,4719,4719,2010,12,NPS,0,frijol
Salitral,1929,1889,2010,12,NPS,40,frijol
Santa Catalina de Mossa,65,65,2010,12,NPS,0,frijol
Yamango,40381,36543,2010,12,NPS,3838,frijol
Canchaque,2667,2502,2010,12,NPS,165,frijol
El Carmen de la Frontera,380,366,2010,12,NPS,14,frijol
Lalaquiz,2863,2857,2010,12,NPS,6,frijol
San Miguel del Faique,6449,5154,2010,12,NPS,1295,frijol
Sondor,3358,3358,2010,12,D0,0,frijol
Sondorillo,147,121,2010,12,D0,26,frijol
Ayabaca,4770,4678,2010,12,NPS,92,frijol
Frías,973,973,2010,12,NPS,0,frijol
Lagunas,23413,22145,2010,12,NPS,1268,frijol
Montero,782,718,2010,12,D0,64,frijol
Tamarindo,42290,1833,2011,1,NPS,40457,frijol
Morropón,3894,3160,2011,1,NPS,734,frijol
Yamango,39405,569,2011,1,D0,38836,frijol
Canchaque,2633,437,2011,1,NPS,2196,frijol
Lalaquiz,3402,464,2011,1,NPS,2938,frijol
San Miguel del Faique,4923,1610,2011,1,NPS,3313,frijol
Lagunas,17478,17,2011,1,NPS,17461,frijol
Montero,280,176,2011,1,NPS,104,frijol
Colán,2412,175,2011,2,D0,2237,frijol
Tamarindo,43329,10100,2011,2,NPS,33229,frijol
Morropón,4262,3674,2011,2,NPS,588,frijol
Yamango,39405,15531,2011,2,D0,23874,frijol
Canchaque,2653,1017,2011,2,NPS,1636,frijol
Lalaquiz,3542,1843,2011,2,D0,1699,frijol
San Miguel del Faique,5266,1610,2011,2,NPS,3656,frijol
Sondor,4101,23,2011,2,D0,4078,frijol
Ayabaca,4861,746,2011,2,NPS,4115,frijol
Lagunas,21044,2562,2011,2,NPS,18482,frijol
Montero,280,254,2011,2,D0,26,frijol
Colán,2927,735,2011,3,D0,2192,frijol
Tamarindo,43309,23780,2011,3,NPS,19529,frijol
La Matanza,95,44,2011,3,D0,51,frijol
Morropón,4334,3754,2011,3,D0,580,frijol
Salitral,1988,85,2011,3,D0,1903,frijol
Yamango,39425,39422,2011,3,D0,3,frijol
Canchaque,2653,1750,2011,3,D1,903,frijol
Lalaquiz,3542,3078,2011,3,D0,464,frijol
San Miguel del Faique,5280,2444,2011,3,D0,2836,frijol
Sondor,3446,23,2011,3,D2,3423,frijol
Ayabaca,5111,3309,2011,3,NPS,1802,frijol
Frías,449,250,2011,3,D0,199,frijol
Lagunas,21316,6632,2011,3,NPS,14684,frijol
Montero,280,254,2011,3,D0,26,frijol
Colán,2927,1921,2011,4,D1,1006,frijol
Tamarindo,43309,40696,2011,4,D1,2613,frijol
La Matanza,95,95,2011,4,D0,0,frijol
Morropón,4334,3754,2011,4,D2,580,frijol
Salitral,1988,1834,2011,4,D2,154,frijol
Yamango,39425,39248,2011,4,D2,177,frijol
Canchaque,2653,2505,2011,4,D0,148,frijol
Lalaquiz,3542,3103,2011,4,D1,439,frijol
San Miguel del Faique,5280,3787,2011,4,D2,1493,frijol
Sondor,3446,1078,2011,4,D2,2368,frijol
Ayabaca,5111,4751,2011,4,D1,360,frijol
Frías,449,250,2011,4,D3,199,frijol
Lagunas,21360,14813,2011,4,D1,6547,frijol
Montero,280,254,2011,4,D2,26,frijol
Colán,2927,2826,2011,5,D3,101,frijol
Tamarindo,43309,42474,2011,5,NPS,835,frijol
La Matanza,95,95,2011,5,D0,0,frijol
Morropón,4334,3754,2011,5,D2,580,frijol
Salitral,1988,1988,2011,5,D2,0,frijol
Santa Catalina de Mossa,93,60,2011,5,D1,33,frijol
Yamango,39425,39248,2011,5,D2,177,frijol
Canchaque,2653,2630,2011,5,D0,23,frijol
El Carmen de la Frontera,347,43,2011,5,D1,304,frijol
Lalaquiz,3542,3103,2011,5,D2,439,frijol
San Miguel del Faique,5280,3787,2011,5,D2,1493,frijol
Sondor,3446,1078,2011,5,D2,2368,frijol
Sondorillo,35,4,2011,5,D3,31,frijol
Ayabaca,5111,5100,2011,5,D1,11,frijol
Frías,449,308,2011,5,D3,141,frijol
Lagunas,21360,19562,2011,5,D1,1798,frijol
Montero,280,254,2011,5,D3,26,frijol
Colán,2927,2876,2011,6,D2,51,frijol
Tamarindo,43309,43309,2011,6,D0,0,frijol
La Matanza,95,95,2011,6,NPS,0,frijol
Morropón,4334,4124,2011,6,D2,210,frijol
Salitral,1988,1988,2011,6,D2,0,frijol
Santa Catalina de Mossa,93,60,2011,6,D3,33,frijol
Yamango,39425,39248,2011,6,D2,177,frijol
Canchaque,2653,2653,2011,6,NPS,0,frijol
El Carmen de la Frontera,347,279,2011,6,D2,68,frijol
Lalaquiz,3542,3103,2011,6,D2,439,frijol
San Miguel del Faique,5280,3787,2011,6,D2,1493,frijol
Sondor,3446,1078,2011,6,D2,2368,frijol
Sondorillo,35,4,2011,6,D3,31,frijol
Ayabaca,5111,5111,2011,6,D1,0,frijol
Frías,449,308,2011,6,D2,141,frijol
Lagunas,21792,19984,2011,6,D3,1808,frijol
Montero,280,278,2011,6,D2,2,frijol
Colán,2927,2876,2011,7,D1,51,frijol
Tamarindo,43309,43309,2011,7,NPS,0,frijol
La Matanza,95,95,2011,7,NPS,0,frijol
Morropón,4334,4334,2011,7,D1,0,frijol
Salitral,1988,1988,2011,7,D2,0,frijol
Santa Catalina de Mossa,93,60,2011,7,D2,33,frijol
Yamango,39425,39248,2011,7,D2,177,frijol
Canchaque,2653,2653,2011,7,NPS,0,frijol
El Carmen de la Frontera,347,347,2011,7,D1,0,frijol
Lalaquiz,3542,3103,2011,7,D1,439,frijol
San Miguel del Faique,5280,3787,2011,7,D2,1493,frijol
Sondor,3446,1078,2011,7,D1,2368,frijol
Sondorillo,35,16,2011,7,D3,19,frijol
Ayabaca,5111,5111,2011,7,D1,0,frijol
Frías,449,308,2011,7,D1,141,frijol
Lagunas,21792,19984,2011,7,D1,1808,frijol
Montero,280,278,2011,7,D1,2,frijol
Colán,2927,2876,2011,8,D1,51,frijol
Tamarindo,43309,43309,2011,8,NPS,0,frijol
La Matanza,95,95,2011,8,NPS,0,frijol
Morropón,4334,4334,2011,8,D1,0,frijol
Salitral,1988,1988,2011,8,D2,0,frijol
Santa Catalina de Mossa,93,60,2011,8,D2,33,frijol
Yamango,39425,39248,2011,8,D1,177,frijol
Canchaque,2653,2653,2011,8,NPS,0,frijol
El Carmen de la Frontera,347,347,2011,8,D0,0,frijol
Lalaquiz,3542,3103,2011,8,NPS,439,frijol
San Miguel del Faique,5280,3787,2011,8,D1,1493,frijol
Sondor,3446,1078,2011,8,D1,2368,frijol
Sondorillo,35,16,2011,8,D2,19,frijol
Ayabaca,5111,5111,2011,8,D1,0,frijol
Frías,449,308,2011,8,D1,141,frijol
Lagunas,21792,21191,2011,8,D1,601,frijol
Montero,280,278,2011,8,D1,2,frijol
Colán,2927,2876,2011,9,NPS,51,frijol
Tamarindo,43309,43309,2011,9,NPS,0,frijol
La Matanza,95,95,2011,9,NPS,0,frijol
Morropón,4334,4334,2011,9,NPS,0,frijol
Salitral,1988,1988,2011,9,NPS,0,frijol
Santa Catalina de Mossa,93,60,2011,9,D1,33,frijol
Yamango,39425,39248,2011,9,NPS,177,frijol
Canchaque,2653,2653,2011,9,NPS,0,frijol
El Carmen de la Frontera,347,347,2011,9,NPS,0,frijol
Lalaquiz,3542,3103,2011,9,NPS,439,frijol
San Miguel del Faique,5280,3787,2011,9,D2,1493,frijol
Sondor,3446,1078,2011,9,NPS,2368,frijol
Sondorillo,35,16,2011,9,D3,19,frijol
Ayabaca,5111,5111,2011,9,NPS,0,frijol
Frías,449,308,2011,9,D1,141,frijol
Lagunas,21792,21197,2011,9,NPS,595,frijol
Montero,280,278,2011,9,NPS,2,frijol
Colán,2927,2876,2011,12,NPS,51,frijol
Tamarindo,43309,43309,2011,12,NPS,0,frijol
La Matanza,95,95,2011,12,NPS,0,frijol
Morropón,4334,4334,2011,12,D0,0,frijol
Salitral,1988,1988,2011,12,D0,0,frijol
Santa Catalina de Mossa,93,60,2011,12,D0,33,frijol
Yamango,39425,39248,2011,12,NPS,177,frijol
Canchaque,2653,2653,2011,12,NPS,0,frijol
El Carmen de la Frontera,347,347,2011,12,NPS,0,frijol
Lalaquiz,3542,3103,2011,12,NPS,439,frijol
San Miguel del Faique,5280,3787,2011,12,D0,1493,frijol
Sondor,3446,1078,2011,12,D1,2368,frijol
Sondorillo,35,16,2011,12,D0,19,frijol
Ayabaca,5111,5111,2011,12,NPS,0,frijol
Frías,449,308,2011,12,D0,141,frijol
Lagunas,21792,21197,2011,12,D0,595,frijol
Montero,280,278,2011,12,NPS,2,frijol
Colán,2489,480,2012,1,NPS,2009,frijol
Tamarindo,40877,1418,2012,1,NPS,39459,frijol
Morropón,3910,3104,2012,1,D0,806,frijol
Lalaquiz,2944,641,2012,1,NPS,2303,frijol
Lagunas,17969,528,2012,1,NPS,17441,frijol
Montero,468,216,2012,1,NPS,252,frijol
Colán,2504,585,2012,2,NPS,1919,frijol
Tamarindo,40741,5218,2012,2,NPS,35523,frijol
Morropón,4217,3636,2012,2,NPS,581,frijol
Salitral,2077,590,2012,2,NPS,1487,frijol
Santa Catalina de Mossa,63,41,2012,2,NPS,22,frijol
Yamango,34738,26208,2012,2,D0,8530,frijol
Canchaque,2956,972,2012,2,NPS,1984,frijol
Lalaquiz,3039,876,2012,2,NPS,2163,frijol
San Miguel del Faique,2389,930,2012,2,NPS,1459,frijol
Sondor,2462,838,2012,2,D1,1624,frijol
Ayabaca,4594,497,2012,2,NPS,4097,frijol
Lagunas,18589,2084,2012,2,NPS,16505,frijol
Montero,468,404,2012,2,NPS,64,frijol
Colán,2504,2220,2012,3,D0,284,frijol
Tamarindo,41228,14671,2012,3,NPS,26557,frijol
La Matanza,34,28,2012,3,NPS,6,frijol
Morropón,4217,3709,2012,3,NPS,508,frijol
Salitral,2077,1670,2012,3,NPS,407,frijol
Santa Catalina de Mossa,63,52,2012,3,NPS,11,frijol
Yamango,34738,34684,2012,3,D0,54,frijol
Canchaque,2956,2104,2012,3,NPS,852,frijol
Lalaquiz,3203,2477,2012,3,NPS,726,frijol
San Miguel del Faique,2389,930,2012,3,NPS,1459,frijol
Sondor,2573,2409,2012,3,D2,164,frijol
Ayabaca,4733,1979,2012,3,NPS,2754,frijol
Lagunas,19434,4852,2012,3,NPS,14582,frijol
Montero,469,469,2012,3,D0,0,frijol
Colán,2504,2319,2012,4,NPS,185,frijol
Tamarindo,41228,30036,2012,4,NPS,11192,frijol
La Matanza,89,89,2012,4,NPS,0,frijol
Morropón,4217,3709,2012,4,NPS,508,frijol
Salitral,2077,2042,2012,4,NPS,35,frijol
Santa Catalina de Mossa,63,63,2012,4,NPS,0,frijol
Yamango,34738,34684,2012,4,D1,54,frijol
Canchaque,2956,2724,2012,4,NPS,232,frijol
Lalaquiz,3203,2761,2012,4,NPS,442,frijol
San Miguel del Faique,2389,2374,2012,4,NPS,15,frijol
Sondor,2573,2424,2012,4,D2,149,frijol
Ayabaca,4661,3744,2012,4,NPS,917,frijol
Lagunas,19434,9747,2012,4,NPS,9687,frijol
Montero,469,469,2012,4,NPS,0,frijol
Colán,2504,2321,2012,5,NPS,183,frijol
Tamarindo,44758,40191,2012,5,NPS,4567,frijol
Vichayal,26,8,2012,5,D2,18,frijol
La Matanza,89,89,2012,5,NPS,0,frijol
Morropón,4217,4004,2012,5,NPS,213,frijol
Salitral,2077,2077,2012,5,NPS,0,frijol
Santa Catalina de Mossa,63,63,2012,5,NPS,0,frijol
Yamango,34738,34684,2012,5,D1,54,frijol
Canchaque,2956,2830,2012,5,NPS,126,frijol
Lalaquiz,3203,3172,2012,5,NPS,31,frijol
San Miguel del Faique,2389,2389,2012,5,NPS,0,frijol
Sondor,2573,2424,2012,5,D0,149,frijol
Ayabaca,4661,4344,2012,5,NPS,317,frijol
Frías,464,275,2012,5,NPS,189,frijol
Lagunas,19434,18431,2012,5,NPS,1003,frijol
Montero,469,469,2012,5,NPS,0,frijol
Colán,2504,2321,2012,6,NPS,183,frijol
Tamarindo,44758,42508,2012,6,NPS,2250,frijol
Vichayal,26,8,2012,6,D2,18,frijol
La Matanza,89,89,2012,6,NPS,0,frijol
Morropón,4217,4037,2012,6,NPS,180,frijol
Salitral,2077,2077,2012,6,NPS,0,frijol
